title,author,pub
"The captain's willing sex slaves.  Publication:  New York, N.Y. : Star Distributors, 1979   Document:  English :  Book   :  Fiction         Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","The captain's willing sex slaves.  Publication:  New York, N.Y. : Star Distributors, 1979   Document:  English :  Book   :  Fiction         Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","New York, N.Y. : Star Distributors, 1979"
"The Fiction of Vietnam.  Publication:  Washington, DC Heldref Publications 1983   Document:  English :  Book    More Like This:  Advanced options ...   See more details for locating this item","The Fiction of Vietnam.  Publication:  Washington, DC Heldref Publications 1983   Document:  English :  Book    More Like This:  Advanced options ...   See more details for locating this item","Washington, DC Heldref Publications 1983"
"The Fire blazes  Publication:  Hanoi : Foreign Languages Pub. House, 1965   Document:  English :  Book   :  Fiction   :  Microform         Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","The Fire blazes  Publication:  Hanoi : Foreign Languages Pub. House, 1965   Document:  English :  Book   :  Fiction   :  Microform         Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Hanoi : Foreign Languages Pub. House, 1965"
"The Ivory comb  Publication:  [Saigon?] South Viet Nam : Giai Phong Pub. House, 1967   Document:  English :  Book   :  Fiction   :  Microform         Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","The Ivory comb  Publication:  [Saigon?] South Viet Nam : Giai Phong Pub. House, 1967   Document:  English :  Book   :  Fiction   :  Microform         Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","[Saigon?] South Viet Nam : Giai Phong Pub. House, 1967"
"The Ivory comb  Publication:  [South Vietnam] : Giai Phong, 1967   Document:  English :  Book   :  Fiction         Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","The Ivory comb  Publication:  [South Vietnam] : Giai Phong, 1967   Document:  English :  Book   :  Fiction         Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","[South Vietnam] : Giai Phong, 1967"
"The Ivory comb.  Publication:  [Saigon?] South Viet Nam : Giai Phong Pub. House, 1967   Document:  English :  Book   :  Fiction         Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","The Ivory comb.  Publication:  [Saigon?] South Viet Nam : Giai Phong Pub. House, 1967   Document:  English :  Book   :  Fiction         Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","[Saigon?] South Viet Nam : Giai Phong Pub. House, 1967"
"The Ivory comb.  Publication:  South Viet Nam : Giai Phong, 1967   Document:  English :  Book   :  Fiction         Libraries Worldwide : 72   More Like This:  Advanced options ...   See more details for locating this item","The Ivory comb.  Publication:  South Viet Nam : Giai Phong, 1967   Document:  English :  Book   :  Fiction         Libraries Worldwide : 72   More Like This:  Advanced options ...   See more details for locating this item","South Viet Nam : Giai Phong, 1967"
"The Ivory comb.  Publication:  South Viet Nam : Giai Phong, 1967   Document:  English :  Book   :  Fiction         Libraries Worldwide : 72   More Like This:  Advanced options ...   See more details for locating this item","The Ivory comb.  Publication:  South Viet Nam : Giai Phong, 1967   Document:  English :  Book   :  Fiction         Libraries Worldwide : 72   More Like This:  Advanced options ...   See more details for locating this item","South Viet Nam : Giai Phong, 1967"
"The Libya connection.  Publication:  Toronto : Worldwide, 1982   Document:  English :  Book   :  Fiction         Libraries Worldwide : 14   More Like This:  Advanced options ...   See more details for locating this item","The Libya connection.  Publication:  Toronto : Worldwide, 1982   Document:  English :  Book   :  Fiction         Libraries Worldwide : 14   More Like This:  Advanced options ...   See more details for locating this item","Toronto : Worldwide, 1982"
Walking wounded /,"Thorpe, Stephen J.","Garden City, N. Y : Doubleday, 1980"
Walking wounded /,"Thorpe, Stephen J., 1944-","Garden City, N.Y. : Doubleday, 1980"
Der Tod und der Regen. (Roman).,"Thrk, Harry.",(Berlin) Verlag Das Neue Berlin 1968
Coward /,"Tiede, Tom.","New York : Pocket Books, 1968"
How I became a liberation fighter a short story.,"Tran, Hieu Minh.","[Suge/Kawasaki-shi, Japan, J. Spragens, Jr.] 1972"
The little weaver of Thi-yn Village = C b tho-det lng Thi-yn /,"Tran, Khnh Tuyet.; Hom, Nancy.","San Francisco : Children's Book Press, 1977"
"Blue dragon, white tiger : a Tet story /","Tran, Van Dinh, 1923-","Philadelphia : TriAm Press, 1983"
No passenger on the river.,"Tran, Van Dinh, 1923-","New York, Vantage Press 1965"
Easy victories.,"Trowbridge, James.","Boston, Houghton Mifflin, 1973"
Easy victories /,"Trowbridge, James.","Boston : Houghton Mifflin, 1973"
The time of the hawk.,"Tully, Andrew, 1914-1993.","New York, Morrow, 1967"
Vietcong captive /,"Valais, Jean.","San Diego : Greenleaf Classic, 1971"
The Vietnam veteran : two years after /,"Valley, Charles J.","Auburn, Mich. : Valley Family Publications, 1983"
The bloody hammer /,Van Trinh.,"[S.l.] : Van Trinh, 1977"
Hodak,"Van Zandt, Edmund.","New York, McGraw-Hill 1969"
The excuse /,"Vargas, Ernesto.","Wenatchee, Wash. : Mirror Northwest, 1972   In:  Mirror northwest v. 3 (1972)"
The Valkyrie mandate.,"Vaughan, Robert, 1937-","New York, Simon and Schuster 1974"
"The quick and the dead : a novel of ""The Nam"" /","Vaughan, Robert, 1937-","New York : Dell Pub. Co., 1984"
"Brandywine's war,","Vaughan, Robert, 1937-; Lynch, Monroe,",[New York] Bartholomew House 1971
Brandywine's war /,"Vaughan, Robert, 1937-; Lynch, Monroe.","Greenwich, Conn. : Fawcett Publications, 1972"
The Valkyrie mandate /,"Vaughan, Robert.","New York : Simon and Schuster, 1974"
Three novels by Dalton Henson /,"Veteran, John.","[S.l. : s.n.,  1970-1987?"
Kalki : Gore Vidal.,"Vidal, Gore 1925-2012.","London [etc.] : Heinemann, 1978"
Kalki : a novel /,"Vidal, Gore, 1925-2012.","New York : Random House, 1978"
Kalki /,"Vidal, Gore, 1925-2012.","London : Heinemann, 1978"
Kalki : a novel /,"Vidal, Gore, 1925-2012.","New York : Ballantine Books,  1979, 1978"
Kalki : a novel /,"Vidal, Gore, 1925-2012.","Franklin Center, Pa. : Franklin Library, 1978"
Kalki : a novel /,"Vidal, Gore, 1925-2012.","New York : Random House, 1978"
"Viet Cong slave camp.  Publication:  New York, N.Y. : Star Distributors, 1983   Document:  English :  Book   :  Fiction         Libraries Worldwide : 2   More Like This:  Advanced options ...   See more details for locating this item","Viet Cong slave camp.  Publication:  New York, N.Y. : Star Distributors, 1983   Document:  English :  Book   :  Fiction         Libraries Worldwide : 2   More Like This:  Advanced options ...   See more details for locating this item","New York, N.Y. : Star Distributors, 1983"
"Viet Cong terror compound.  Publication:  New York, N.Y. : Star Distributors, 1979   Document:  English :  Book   :  Fiction         Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Viet Cong terror compound.  Publication:  New York, N.Y. : Star Distributors, 1979   Document:  English :  Book   :  Fiction         Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","New York, N.Y. : Star Distributors, 1979"
"Viet Cong torture camp.  Publication:  New York, N.Y. : Star Distributors, 1981   Document:  English :  Book   :  Fiction         Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Viet Cong torture camp.  Publication:  New York, N.Y. : Star Distributors, 1981   Document:  English :  Book   :  Fiction         Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","New York, N.Y. : Star Distributors, 1981"
"Viet Cong victims.  Publication:  New York, N.Y. : Star Distributors, 1982   Document:  English :  Book   :  Fiction         Libraries Worldwide : 2   More Like This:  Advanced options ...   See more details for locating this item","Viet Cong victims.  Publication:  New York, N.Y. : Star Distributors, 1982   Document:  English :  Book   :  Fiction         Libraries Worldwide : 2   More Like This:  Advanced options ...   See more details for locating this item","New York, N.Y. : Star Distributors, 1982"
"Vietcong rape compound.  Publication:  New York, N.Y. : Star Distributors, 1982   Document:  English :  Book   :  Fiction         Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Vietcong rape compound.  Publication:  New York, N.Y. : Star Distributors, 1982   Document:  English :  Book   :  Fiction         Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","New York, N.Y. : Star Distributors, 1982"
"Vietcong rape raiders.  Publication:  New York, N.Y. : Star Distributors, 1983   Document:  English :  Book   :  Fiction         Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Vietcong rape raiders.  Publication:  New York, N.Y. : Star Distributors, 1983   Document:  English :  Book   :  Fiction         Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","New York, N.Y. : Star Distributors, 1983"
"Vietnamese pleasure girls.  Publication:  [New York : Star Distributors, 1983   Document:  English :  Book   :  Fiction         Libraries Worldwide : 2   More Like This:  Advanced options ...   See more details for locating this item","Vietnamese pleasure girls.  Publication:  [New York : Star Distributors, 1983   Document:  English :  Book   :  Fiction         Libraries Worldwide : 2   More Like This:  Advanced options ...   See more details for locating this item","[New York : Star Distributors, 1983"
"American war literature, 1914 to Vietnam /","Walsh, Jeffrey.","New York : St. Martin's Press, 1982"
Forever sad the hearts /,"Walsh, Patricia L.","New York : Avon, 1982"
Vietnam remembered /,"Wandke, Richard D.","New York : Vantage Press, 1985"
Fields of fire : a novel /,"Webb, James H.","Englewood Cliffs, N.J. : Prentice-Hall, 1978"
Fields of fire : a novel /,"Webb, James H.","New York : Bantam Books,  1979, 1978"
Fields of fire : a novel /,"Webb, James H.","Toronto ; New York : Bantam Books, 1979"
Fields of fire : a novel /,"Webb, James H.","London : Grafton Books, 1981"
Fields of fire /,"Webb, James H.","[Englewood Cliffs, N.J.] : Prentice-Hall, 1978"
Fields of fire : a novel /,"Webb, James H.","Englewood Cliffs, N.J. : Prentice-Hall, 1978"
Fields of fire : a novel /,"Webb, James H.","New York : Bantam Books, 1978"
Fields of fire : a novel /,"Webb, James, 1946-","Toronto : Bantam Books,  1981, 1979"
A sense of honor /,"Webb, James.","New York : Bantam Books, 1982"
Fields of fire : a novel /,"Webb, James.","N.Y.: Bantam Books, 1978"
War zone /,"Weinberg, Larry.","Toronto ; New York : Bantam, 1985"
Twelve hundred hostages : a play in seven scenes /,"Wenckheim, Nicholas.","Hicksville, N.Y. : Exposition, 1978"
A Spartan education /,"Werder, Albert D.","Brooklyn Heights, N.Y. : Beekman Publishers, 1978"
A Spartan education /,"Werder, Albert D.","Brooklyn Heights, N.Y. : Beekman Publishers, 1978"
A Spartan education /,"Werder, Albert D.","Brooklyn Heights, N.Y : Beekman Publishers, 1978"
Gone are the men /,"West, Thomas A.","London ; New York : Transatlantic Review, Inc., 1972   In:  Transatlantic review no. 41 (winter-spring 1972)"
Jake : the forgotten warrior /,"Wetzel, Gary G.","[S.l.] : Gary G. Wetzel, 1984"
Prairie fire /,"White, Kent, 1946-","Canton, Ohio : Daring Books, 1983"
Prairie fire /,"White, Kent.","Canton, Ohio : Daring Books, 1983"
Crazy Charlie's crew /,"Whitely, Rocky.","Hicksville, N.Y. : Exposition Press, 1977"
Doomsday mission /,"Whittington, H.","New York : Hearst, 1967"
The wasters /,"Williams, Bill.","New York : Macfadden-Bartell, 1971"
Captain Blackman; a novel,"Williams, John Alfred, 1925-","Garden City, N.Y., Doubleday, 1972"
Captain Blackman : a novel : uncorrected proof  /,"Williams, John Alfred, 1925-","New York : Publicity Department, Doubleday & Company, Inc., 1971"
Captain Blackman /,"Williams, John Alfred, 1925-; Smutek, Malinda M.,","Lexington, Mass. : Ginn Custom Pub., 1984"
Please don't stop /,"Willson, David A.",1976-1999?
Betrayed /,"Wilson, D. B., 1941-","Los Angeles : Holloway House, 1984"
Fifth of July : a play in two acts /,"Wilson, Lanford, 1937-2011.","New York : Dramatists Play Service, 1982"
The LBJ Brigade.,"Wilson, William, 1935-","[Los Angeles] Apocalypse, 1966"
The LBJ Brigade.,"Wilson, William, 1935-","New York, Phyramid Books, 1966"
The LBJ Brigade /,"Wilson, William, 1935-","Great Britain : MacGibbon, 1966"
Footsteps of a hero : a novel /,"Windisch, Charles J.","Bryn Mawr, Pa. : Dorrance & Co., 1984"
Gangland : a novel /,"Winn, David.","New York : Knopf, 1982"
Gangland /,"Winn, David.","New York : Knopf, 1982"
Gangland /,"Winn, David.","New York : Knopf, 1982"
"Brian Wizard's permission to kill : Viet Nam, '68-'69 : the Thunderhawks, 181st Assault Helicopter Company.","Wizard, Brian.","Port Douglas, North Queensland, Australia : Starquill,  1985, 1984"
"Brian Wizard's permission to kill : Viet Nam, '68-'69 : the Thunderhawks, 181st Assault Helicopter Company.","Wizard, Brian.","Port Douglas, North Queensland, Australia : Starquill,  1985, 1984"
Brian Wizard's Permission to kill : Vietnam '68-'69 : a warm and open look into a cold and closed off situation.,"Wizard, Brian.","Port Douglas, Qld. : Starquill Publisher, 1981"
Permission to kill! Viet nam '68-'69 : a warm and open look into a cold and closed off situation /,"Wizard, Brian.","Port Douglas, Qld. : Starquill Publisher, 1981"
Man on a string.,"Wolfe, Michael, 1917-","New York, Harper & Row 1973"
The two-star pigeon.,"Wolfe, Michael, 1917-","New York, Harper & Row 1975"
Man on a string /,"Wolfe, Michael, 1917-","New York : Manor Books, 1975"
Man on a string /,"Wolfe, Michael.","New York : Harper and Row, 1973"
The two-star pigeon /,"Wolfe, Michael.","New York : Harper and Row, 1975"
The barracks thief /,"Wolff, Tobias, 1945-","New York : Ecco Press, 1984"
The barracks thief /,"Wolff, Tobias, 1945-","New York, N.Y. : Ecco Press, 1983"
Caribou /,"Wolitzer, Meg.","New York : Greenwillow Books, 1985"
Caribou /,"Wolitzer, Meg.","New York : Greenwillow, 1984"
Where the Elf King sings /,"Wolkoff, Judie.","Scarsdale, NY : Bradbury Press, 1980"
A stranger in the family /,"Wolkoff, Judie.","New York : Scholastic, 1980"
The sinners : stories of Vietnam /,"Wongar, B.","Greensborough, Vic. : Greensborough Press, 1972"
The sinners : stories of Vietnam /,"Wongar, B.","Greensborough, Vic. : Greensborough Press, 1972"
The personal success of First-Lieutenant Peter Rosillo : a novella /,"Woodruff, Paul, 1943-","Austin, Tex. : Calliope Press, 1983"
Night chant /,"Woods, Clee, 1893-","New York City : Leisure Books, 1980"
The killing zone; a novel.,"Woods, William Crawford.","New York, [Harper's Magazine Press, 1970"
The killing zone : a novel /,"Woods, William Crawford.","New York : Harper's Magazine Press : In Association with Harper & Row, 1970"
Meditations in green /,"Wright, Stephen, 1946-","New York : C. Scribner's Sons, 1983"
Meditations in green /,"Wright, Stephen, 1946-","Toronto ; New York, N.Y. : Bantam,  1984, 1983"
Meditations in green /,"Wright, Stephen, 1946-","London : Hamilton,  1984, 1983"
Meditations in green /,"Wright, Stephen, 1946-","London : Abacus,  1985, 1983"
Meditations in green /,"Wright, Stephen, 1946-","New York : C. Scribner's Sons, 1983"
Meditations in green /,"Wright, Stephen, 1946-","Toronto ; New York : Bantam Books,  1984, 1983"
Meditations in green /,"Wright, Stephen, 1946-","London : Abacus, 1985"
Don't go : the ballad of Ho Chang /,"Wulf, I. Lerik.","Hollywood, Calif. : Zendik Papers, 1968"
Being honor bred /,"Yezzo, Dominick.","Garden City, N.Y. : Nassau Community College, 1984   In:  Nassau review v. 4, no. 5."
"Write about my buddies, they're dead : commemorating the death of Stephen Wilson /","Younkins, Jerry.","Detroit : Artist's Workshop Press, 1965"
Vietnam /,"Zackly, Rock.","[United States : R. Zackly, 1981"
The face /,"Zec, Donald.","London : New English Library, 1981"
