title,author,pub
"Papers, ca. 1943-2001.","Carlson, Alvin R., 1920-1998.",1943-2001
Notes from the gallows /,"Fuck, Julius, 1903-1943.","Sydney : Current Book Distributors, 1950"
Railroad of death /,"Coast, John.","London : Brown, Watson, 1947"
Europe 1945. : First-hand survey of the war and peace problems facing Europe in 1945.,"Kaltenborn, H. v. 1878-1965.","[Chicago?] : Pure Oil Co., 1944"
"Papers, ca. 1945-2001.","Corbridge, Ivan L.",1945-2001
Spies and saboteurs,"Morgan, William James, Apr. 30, 1910-","London, Gollancz, 1955"
The Portsmouth letters : [1939-1945: chiefly on naval subjects] /,"James, William Milburne, Sir.","London : Macmillan & Co., 1946"
The Breach of Intramuros /,"Garay, Stephen L.","Fort Knox, Ky. : General Instruction Dept., the Armor School, 1948"
With pen and powder and the Pleiades /,"Johnson, Arthur Charles, 1906-1944.","[Columbus, Ohio] : The F.J. Heer Printing Co. Columbus, Ohio, 1945"
"H.M.A.S. /  Publication:  Canberra : Australian War Memorial,  1947, 1942   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","H.M.A.S. /  Publication:  Canberra : Australian War Memorial,  1947, 1942   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Canberra : Australian War Memorial,  1947, 1942"
"H.M.A.S. /  Publication:  Canberra : Australian War Memorial,  1954, 1942   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","H.M.A.S. /  Publication:  Canberra : Australian War Memorial,  1954, 1942   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Canberra : Australian War Memorial,  1954, 1942"
Thirty seconds over Tokyo /,"Lawson, Ted W., 1917-1992.","New York : Rancom House, 1943"
"Memoir, 1944-1946","Bergeron, Arthur W.",1946
Strictly personal,"Maugham, William Somerset",London Heinemann 1942
A rat of Tobruk /,"O'Brien, Michael, 1901?-","[Gladstone, S. Aust. : Express Print, 1943"
Diary and soldiers' pay book.,"Norman, Arthur, 1913-",1941-1943
[World War II letters],"Zahner, Leo W. 1925-",1943-1946
Strictly personal /,"Maugham, W. Somerset 1874-1965.","London ; Toronto : W. Heinemann, 1942"
"Letters, 1941-1945","Sweeney, Donald.",1941-1945
"Harry H. Mittenthal papers, 1942-1945, undated.","Mittenthal, Harry H.",1942-1945
"The Wendell W. Fertig papers, 1941-1959.","Fertig, Wendell W.",1941-1959
"Operations of Company E, 442nd Infantry Regiment (attached to 92nd Division) at San Terenzo, Italy, 20-23 April 1945 (Po Valley Campaign) : by MAJ. Thomas W. Akins.","Akins, Thomas W. MAJ.",1948
"Wartime letters of H.R.H., 1944-1950, (bulk 1944-1946).","Heyburn, Henry R.",1944-1950
"Touraine and Champagne, autumn, 1944.","Rice, Howard C. 1904-1980.","[Brattleboro, Vt., 1945"
"V-mail letters sent by Lt. M. L. Rumer, Jr., 1944 July 17-August 20.","Rumer, M. L. Jr.; Rumer, Rita.",1944
"An islander travels ""troop class.""","Riley, Lawson Hendrix, 1896-","Honolulu, Hawaii : Privately printed, 1944"
"Wartime letters of H.R.H., 1944-1950, (bulk 1944-1946).","Heyburn, Henry R.",1944-1950
"Touraine and Champagne, autumn, 1944.","Rice, Howard C. 1904-1980.","[Brattleboro, Vt., 1945"
"V-mail letters sent by Lt. M. L. Rumer, Jr., 1944 July 17-August 20.","Rumer, M. L. Jr.; Rumer, Rita.",1944
"An islander travels ""troop class.""","Riley, Lawson Hendrix, 1896-","Honolulu, Hawaii : Privately printed, 1944"
"Records of the Harvard Chapter of the American Veterans Committee, 1946-1951, undated.    Corp","American Veterans Committee., Harvard Chapter.",1946-1951
"Papers, ca. 1943-2000.","Stobbe, Joseph W., 1921-",1943-2000
G.I. Joe.,"Pyle, Ernie, 1900-1945.","New York : Overseas Editions Inc., 1944"
Significance of the decisions made by American superiors prior to the Battle of the Bulge (Research) /,"Brooks, Alan W. CPT.",1944
"Papers, ca. 1942-2000.","Sheffield, Russell Heber, 1924-",1942-2000
G.I. Joe.,"Pyle, Ernie, 1900-1945.","New York, [s.n., 1945"
"[Letter from] Lady M.A. Maitland [to] Lieut. H.L.C. Maitland, 1942 June 1.","Maitland Lady -1950.; Maitland, Duncan Geoffrey.",1942
"Operations of the 607th Field Artillery Battalion, 71st Division, the croissing of the Danube River east of Regensburg, Germany, 25-27 April 1945 (Central Europe Campaign) /","Black, Harold CPT.",1948
The hornet stings Japan /,"White, Thomas Robert.","[Boston, Mass. : Atlantic Monthly, 1943"
Malayan climax.,"Reid, Carline.","s.n., 1942"
Retreat with Stilwell /,"Belden, Jack, 1910-","London : Cassell, 1944"
"Andrew Pilolla collection, circa 1943-1945, circa 2000, undated.","Pilolla, Andrew P., 1924-2009.",1943-2000
"Evasion from enemy-occupied territory /  Publication:  [S.l.] : Headquarters, Allied Air Forces, South West Pacific Area, 1944   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Evasion from enemy-occupied territory /  Publication:  [S.l.] : Headquarters, Allied Air Forces, South West Pacific Area, 1944   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","[S.l.] : Headquarters, Allied Air Forces, South West Pacific Area, 1944"
Remagen Bridgehead: The significance of action taken by United States and German forces between 7 and 17 March 1945 (Research) /,"Keck, Micheal B. CPT",1945
The earthquakers : overseas history of the 12th Bomb Group.,"Wilson, R. E.","Tocoma, Wash. : Dammeier Print. Co., 1947"
"Russell Cartwright Stroup papers, 1942-ca. 1970s (1943-1946).","Stroup, Russell Cartwright, 1905-1977.",1942-1970
"Papers, ca. 1945-2001.","Bunker, Kent E., 1924-1976.",1945-2001
Last chapter.,"Pyle, Ernie, 1900-1945.","New York : H. Holt and Co., 1943"
Poland at arms,"Maclaren, Anna.","London : J. Murray, 1942"
Last chapter,"Pyle, Ernie (1900-1945). Auteur.","New York : H. Holt and Co.,  1946-?"
"Papers, ca. 1943-2000.","Wilson, Grant Ivins, 1921-",1943-2000
Australian Army Eastern Command G2 Intelligence : appreciation of Rabaul /,"Lonergan, S. A.","[Port Moresby : Australian Army, 1942"
"Beyond the Chindwin : being an account of the adventures of Number Five Column of the Wingate Expedition in to Burma, 1943 /","Fergusson, Bernard, 1911-; Fergusson, Bernard Edward.","London : Collins, 1954"
"Lucky, lucky me : boyhood and youth in the 20's, 30's and 40's of the 20th century /","Ledgerwood, Ray, 1923-","[Great Britain : R. Ledgerwood, 1951"
Papers ca. 1945-2001.,"Sheffield, Sherman Beck, 1927-",1945-2001
"Peart's journal,","Peart, Cecil Jesse, 1915-","Washington, D.C., 1946"
Escape from the Balkams.,"Padev, Michael.","Sydney : Cassell,  1944, 1943"
"Memoir and photographs, ca. 1945-2001.","Lind, Oscar S. 1925-",1945-2001
"[Slovene evidence 1945] /  Publication:  Rome : [s.n.], 1945   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","[Slovene evidence 1945] /  Publication:  Rome : [s.n.], 1945   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Rome : [s.n.], 1945"
Burma surgeon returns,"Seagrave, Gordon Stifler (1897-1965). Auteur.","New York : W.W. Norton & Company, Inc.,  1943-?"
"Operations of Company ""F"", 310th Infantry (78th Infantry Division) near Simmerath, Germany, 30-31 January 1945 (Rhineland Campaign) /","Arsenault, Hubert, J., CPT.",1948
Burma surgeon returns,"Seagrave, Gordon Stifler (1897-1965). Auteur.","London : V. Gollancz, 1946"
"""Titch"" of the Div. Cav.; a memoir of L/Sgt. P.L. Tichener, 2nd N.Z.E.F.","Titchener, Percy Lyndon, 1912-1942.; Wilson, Ian B.,","Christchurch [N.Z.] Presbyterian bookroom, 1944"
Wings over Burma : one man's experiences in World War II /,"MacGregor, Neill M.","[Chilliwack, B.C. : N. M. MacGregor,  1950-1959?"
"Letters, 1942-1947.","Shea, Francis M., 1905-1989.",1942-1947
The story of the 16th Machine Records /,"Liddle, William M.","[S.l. : s.n., 1946"
"Memoir, ca. 1943-2002.","Fuhriman, Dean K. 1918-",1943-2002
"Damned to glory / by Robert L. Scott, Jr.","Scott, Robert Lee, 1908-2006.","Garden City, NY : Blue Ribbon Books,  1945, 1944"
"Beneath the shadow : a New Zealander in the Far East, 1939-1946.","Bertram, James, 1910-","New York : John Day, 1947"
A preacher goes to war /,"McGinnis, James E.","Gadsden, Ala. : [J. McGinnis, 1949"
Diaries.,"Charlwood, D. E. 1915-",1941-1945
"Robert Teran papers, circa 1941-2000.","Teran, Robert Douglas, 1922-",1941-2000
A million died! : a story of war in the Far East.,"Wagg, Alfred.","London : Nicholson and Watson, 1943"
Dust upon the sea /,"Benyon-Tinker, W. E.","London : Hodder & Stoughton, 1947"
So this is peace /,"Hope, Bob, 1903-2003.","Sydney : Peter Huston, 1946"
They were expendable /,"White, William Lindsay, 1900-1973.","Cleveland World,  1944, 1942"
"Papers, ca. 1942-2001.","Boden, Ellis Lee, 1913-",1942-2001
"D. Kenneth Reimers papers, 1942-1945.","Reimers, D. Kenneth.",1942-1945
Diary,"Hayns, Maxwell Ernest.",1942-1944
"Letters, 1941-1944, to Sally Neidlinger","Pearson, Charles Milton, 1920-1944.; Hudson, Sally Neidlinger,",1941-1944
Escort the battle of the Atlantic /,"Rayner, Denys Arthur. Auteur.","London : W. Kimber, 1955"
"[Letter] October 14th [1944], [Holland, to] Gerda.","Watson, Jonathan.",1944
"Greg E. Brown papers, 1942-1944.","Brown, Greg E.",1942-1944
The boys write home.,"Smith, Adele Shelton,","Sydney, 1944"
Retreat in the East /,"Gallagher, O. D. 1911?-","London : Viking Press, 1942"
Diaries,"Crooks, John P.",1941-1942
"Diary, 1943-1944 /","McAdams, Frank.; Teper, Thomas H.",1943-1944
"Operations of the Weapons Platoon, Company G, 382nd Infantry (96th Infantry Division) in the battle for Tabontabon,26-29 October 1944 (Leyte Campaign) /","Veach, Fletcher, R., Jr., CPT.",1944
War in Val D'Orcia /,"Origo, Iris, 1902-1988.","Bath, England : Chivers ; 1947"
The Second World War. Vol. 4. Vol. 4 The hinge of fate.,"Churchill, Winston Spencer, 1874-1965.","London : Cassell & Co. Ltd., 1951"
Memoir. 1941-1939. TMs.,"Brown, Randolph A.",1941-1945
Five graves at Nijmegen /,"Baume, Eric, 1900-1967.","[Nijmegen, Netherlands : Gemeentebestuur van Nijmegen, 1954"
They called me Cassandra,"Tabouis, Genevive (1892-1985). Auteur.; Mowrer, Edgar Ansel","New York : C. Scribner's sons, 1942"
"History of Interrogation of Prisoner of War Team 15.  Publication:  [Paris, France? : s.n., 1945   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","History of Interrogation of Prisoner of War Team 15.  Publication:  [Paris, France? : s.n., 1945   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","[Paris, France? : s.n., 1945"
"Memoir, ca. 1939-2001.","Nelson, Frank T., 1919-",1939-2001
The surprising battalion : Australian commandos in China.,"Noonan, William John.","Sydney : N.S.W. Bookstall, 1945"
"Operations of Company C, 291st Infantry, 75th Infantry Division, in the attack on high ground outside Salm Chateau, Belgium, 15-16 January 1945 (Ardennes-Alsace Campaign) /","Bogardus, Allan L. MAJ.",1945
"Letter from John Value Dennis to his family, received September 4th, 1945.","Dennis, John Value, author.","[Baltimore, Maryland] : S.K. Dennis, 1945"
The art of adventure /,"Linklater, Eric, 1899-1974.","[Edinburgh : R. & R. Clark, 1946"
I saw England.,"Robertson, Ben, 1905-","New York, Grosset & Dunlap 1941"
"Black, white and yellow /","Selby, D. M. 1906-",1942
Un mundo [por].,"Willkie, Wendell Lewis, 1892-1944.","Mexico : Nuevo mundo, 1943"
Um mundo so.,"Willkie, Wendell L. 1892-1944.","S. Paulo [Brazil] : Companhia Editora Nacional, 1943"
"Thomas E. Riha papers, 1942-1946.","Riha, Thomas E.",1942-1946
World War Two diary,"Bryant, James B.",1941-1942
"Bataan, the judgment seat the saga of the Philippine command of the United States Army air force, May 1941 to May 1942 /","Ind, Allison, (1903- )., Auteur.","New York : Macmillan, 1944"
"Thomas E. Riha papers, 1942-1946.","Riha, Thomas E.",1942-1946
World War Two diary,"Bryant, James B.",1941-1942
"Bataan, the judgment seat the saga of the Philippine command of the United States Army air force, May 1941 to May 1942 /","Ind, Allison, (1903- )., Auteur.","New York : Macmillan, 1944"
"The Richard C. Mallone papers, 1941-1949.","Mallone, Richard C.",1941-1949
"Battery adjust : being a history of the diverse peregrinations, odysseys, and lodgings of the 899th Field Artillery Battalion.    Publication:   1945  Document:  English :  Book   :  Thesis/dissertation/manuscript   Archival Material       Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Battery adjust : being a history of the diverse peregrinations, odysseys, and lodgings of the 899th Field Artillery Battalion.    Publication:   1945  Document:  English :  Book   :  Thesis/dissertation/manuscript   Archival Material       Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item",1945
How like a wilderness /,"Gant, Roland.","London : V. Gollancz Ltd., 1946"
A soldier dares to think.,"White, John Baker, 1902-","Westminster, Vacher & Sons, ltd. 1942"
"I went, I saw, I heard : being the European diary of F. Edw. Hebert, member of Congress from Louisiana.","Hbert, Felix Edward, 1901-1979.","[New Orleans : Franklin Print. Co., 1941"
"Experiment ""E"" - a report from an experimentation laboratory, by Leon Szalet.","Szalet, Leon.; Williams, Catharine Bland, tr.",New York Didier 1945
"Thank you, Captain, thank you! /","Fiedler, Arkady, 1894-; Wieniewska, Celina,","[London, England] : MaxLove Publishing Company Limited, 13, Bradley's Buildings, White Lion Street, London, N.1., 1945"
"Bataan, the judgment seat.","Ind, Allison.","Macmillan, 1944"
"They followed the flag : Uncle Jim's ""War Letters"", ""my country, tis of thee I sing"", to service men, workers in war factories and personal friends, seven mimeographed letters, January-September, 1945 /","Chessor, James E.","[S.l. : s.n.], 1945"
"Bits and pieces, ca. 1941-2000.","Widdison, Milton Gardner, 1916-",1941-2000
"Operations of the Firing Battery, Battery D, 2nd Battalion, 36th Field Artillery Brigade (II Corps) in the Fonduk Campaign, 9 March-14 April 1943 (Tunisian Campaign) /","Kron, Jack J., MAJ",1949
Coral comes high,"Hunt, George Pinney.; Vandegrift, Alexander A.,","New York ; London : Harper & Bros.,  1946-?"
I was the radio operator /,"Gibson, Robert D.","Scott Field, Illinois : Technical School, Army Air Forces, Technical Training Command, Dept. of Communications [Training Literature Division], 1943"
The road to liberty; the story of one hundred and eighty-six men who escaped.,"Brilhac, Jean.","London, P. Davies, 1945"
Sketches of P.O.W. life /,"Astarita, Joseph J.","Brooklyn, N.Y. : Rollo Press, 1947"
Corvette command,"Monsarrat, Nicholas",London [u.a.] Cassel 1944
"Operations of the 22nd Infantry Regiment (4th Infantry Division) in the Hurtgen Forest, Germany, 16 November - 3 December 1944 (Rhineland Campaign) /","Kent, Frederick T. MAJ",1944
Three came home.,"Keith, Agnes","London : M. Joseph, 1955"
"Papers of John Martin, 1940-1997.","Martin, John, 1904-",1940-1997
"Memoir and photographs, ca. 1944-2001.","Moulton, James Heber, 1920-",1944-2001
"Memoir and photographs, ca. 1944-2001.","Ellingson, Ronald D., 1926-",1944-2001
"John S. Wade, Jr. papers, 1943-1945.","Wade, John S., Jr.",1943-1945
"Letters and photographs, 1942-1946.","White, Maurice Philip.",1942-1946?
"Letter : to Mrs A. Layzelle, Libya","Cannaw, J. G.",1939-1945?
"Operations of Company L, 21st Infantry (24th Infantry Division) South of Pinamopoan (Breakneck Ridge) Leyte Islands, 5-15 November 1944 (Leyte Campaign) /","Blaney, Kermit, B., CPT.",1944
War as I knew it /,"Patton, George S. 1885-1945.; Harkins, Paul D.; Patton, Beatrice (Ayer)","New York : Pyramid, 1947"
Papers.,"Saggers, A. E., 1900-1966.",1941-2000
Briefs for the Yankee Doodle books.,"Weaver, William G. 1888-1970.","[N.p., 1950s"
"We have been there, authoritative reports by qualified observers who have retuned from the war zones, as presented over the CBC national network.    Corp",Canadian Broadcasting Corporation.,"Toronto, CBC Publications Branch  1941, 1942"
"Letters, 1940-1948","Stone, Alfred George, 1912-1950.",1940-1948
Kiwi saga : memoirs of a New Zealand artilleryman /,"Uren, Martyn.","Cairo : Anglo-Egyptian Bookshop, 1943"
"John C. Ausland papers, 1944-1945,1993.","Ausland, John C., 1920-",1944-1993
Guerrilla padre in Mindanso.,"Haggerty, James Edward.","N.Y. : Longmans, 1946"
From Egypt to Sicily /,"Bundell, Tom.","[Great Britain : T. Bundell?, 1944"
"Ocean Island : (from what I have heard, read and seen).  Publication:  S.l. : s.n., 1946   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Ocean Island : (from what I have heard, read and seen).  Publication:  S.l. : s.n., 1946   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","S.l. : s.n., 1946"
"Operations of the 28th Infantry Division in the Battle of the Bulge, 15-26 December 1944 (Ardennes-Alsace Campaign) /","Atkins, Edwin L. MAJ.",1948
Best from Yank.  Publication:   1945   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item,Best from Yank.  Publication:   1945   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item,1945
Best from Yank.  Publication:   1945   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item,Best from Yank.  Publication:   1945   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item,1945
[Letter from A.C. Cook to H.L.C. Maitland],"Cook, Annie Chisholm.",1939
"Operations of the 81-mm Mortar Platoon, Headquarters Company, 1st Battalion, 517th Parachute Infantry Regimental Combat Team at Soy, Belgium, 21-26 December 1944 (Ardennes-Alsace Campaign) /","Townsend, James N. CPT.",1944
"Jack E. Porter papers, 1944-1945.","Porter, Jack E. 1920-1996.",1944-1945
"Memoir, ca. 1940-2002.","Mace, Ward Spencer, 1921-",1940-2002
A woman in Malta.,"Marks, Tamara.","Cairo, R. Schindler 1943"
"[Letter from] Lady Maitland [to] Dr. H. Maitland, [1939] Dec. 4.",Maitland Lady -1950.,1939
Captured my experiences as an ambulance driver and as a prisoner of the Nazis [Chateau de Blois Ambulance Corps] /,"Myers, Bessy.","London : G.G. Harrap and Co.,  1941-?"
"General observations and random  thoughts about the 405th Fighter Group at Strip A-8, located near Picauville , France, from 29 June, 1944 to 11 September, 1944 /","Mohrle, Charles D.",1944-1999?
"Charles E. Bennett papers, 1941-1992.","Bennett, Charles E., 1910-2003.",1941-1992
In 70 days; the story of the Japanese campaign in British Malaya ...,"Glover, Edwin Maurice.","London, F. Muller Ltd. 1944"
In 70 days : the story of the Japanese campaign in British Malaya /,"Glover, Edwin Maurice.","London : F. Muller, 1946"
"Action this day; letters from the fighting fronts,","Spellman, Francis, 1889-1967.","London, Catholic Book Club 1945"
"Action this day: letters from the fighting fronts : typescript, 1943.","Spellman, Francis, 1889-1967.",1943
"Operations of Company M, 116th Infantry (29th Infantry Division) in the Landing of Omaha Beach, 6-13 June 1944 (Normandy Campaign) /","Kidd, Charles H. CPT.",1947
Hold #2 /,"Coleman, Jordan.","Southwest Pacific Area : [The Author], 1944"
"Operations of Company K, 339th Infantry (85th Infantry Division) in the attack of Hills 66 and 69, Near Tremensuoli, Italy, 11-12 May 1944 (Rome-Arno Campaign) /","Bammer, Wyndham H. CPT.",1949
A letter from Salerno.,"Clift, G. Glenn 1909-","New York, New York Public Library, 1943"
"Mary C. Cavener (nee Matthews) papers, 1942-1946.","Cavener, Mary C.",1942-1945
"Papers, ca. 1943-1945.","Topham, Dewey Anthon, 1923-1945.",1943-1945
A view from the bridge : the personal journal of a young man from Minnesota who served as a signalman in the United States Navy before and during World War II /,"Crowley, Maurice M.","[Owatonna, Minn. : M.M. Crowley, 1954"
"Richard A. Thompson wartime log book, 1944 Mar. 23-1945 June 3.","Thompson, Richard A., 1920-",1944-1945
"Operations of Company C, 63rd Infantry (6th Infantry Division) in the attack on the Shimbu Line (Mount Mataba), 10-17 April 1945 (Luzon Campaign) /","Beachler, William, C., MAJ.",1945
"Interrogations of Japanese officials on World War II (English translations).  Publication:  [S.l.] : General Headquarters, Far East Command, Military Intelligence Section, Historical Division,  1949-    Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Interrogations of Japanese officials on World War II (English translations).  Publication:  [S.l.] : General Headquarters, Far East Command, Military Intelligence Section, Historical Division,  1949-    Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","[S.l.] : General Headquarters, Far East Command, Military Intelligence Section, Historical Division,  1949-"
"[Letter from] Lady Maitland [to] Lieutenant H.L.C. Maitland, [1942] June 23.",Maitland Lady -1950.,1942
"War memoirs. Volume One, The call to honour, 1940-1942 /","Gaulle, Charles de, 1890-1970.","London : Collins, 1955"
Personal narratives of World War II : an evaluation and appraisal /,"Hopewell, Helen Jeanene.","1953 Dissertation:  Thesis (M.A.)--Florida State University, 1953."
Reminiscences of Fred Parker's rescue by the 'HMAS Ballarat'.,"Parker, Fred L.",1942
[Leary family correspondence],"Leary, Richard K.; Leary, Arlene.",1942
"Memoirs, photographs, and newspaper clippings, 1944-2001.","Baumgarten, Edward J., 1926-",1944-2001
"Letters from Hercules men on active service. Volume three /  Publication:  Canton, Ohio : Hercules Motors Corp., 1944   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Letters from Hercules men on active service. Volume three /  Publication:  Canton, Ohio : Hercules Motors Corp., 1944   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Canton, Ohio : Hercules Motors Corp., 1944"
[Notes compiled in Toyama P.O.W. camp].,"Howard, W. J.",1945
I shoot to make wounded.  Publication:   1944   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item,I shoot to make wounded.  Publication:   1944   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item,1944
"Combat over Corregidor, 16 February, 1945 : carried out by the 503rd Combat Team and supporting elements of the U.S. Navy and Army Air Corps.  Publication:  [S.l. : s.n., 1945   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Combat over Corregidor, 16 February, 1945 : carried out by the 503rd Combat Team and supporting elements of the U.S. Navy and Army Air Corps.  Publication:  [S.l. : s.n., 1945   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","[S.l. : s.n., 1945"
Here is your war. Drawings by Carol Johnson.,"Pyle, Ernie, 1900-1945.","Cleveland, World Pub. Co.  1945, 1943"
"The Robert W. Hasbrouck papers, 1944-1989.","Hasbrouck, Robert W. 1896-",1944-1989
"""To the people of Britain at War"" : from the Prime Minister of Australia. Delivered in Great Britain in 1941.","Menzies, Robert Sir, 1894-1978.","London : Longmans, 1941"
John McInerney's journal,"McInerney, John Cranston, 1916-1953.",1950
The long holiday,"Ambrire, Francis, 1907-1998.; Halperin, Elaine P.","Chicago, Ziff-Davis Pub. Co. 1948"
We of the Turning Tide.,"Goodhart, David.","Adelaide : Preece, 1947"
Ten Years to Alamein,"Halton, Matthew Henry, 1904.","Toronto, Saunders 1944"
Ten years to Alamein.,"Halton, Matthew Henry, 1904-","Toronto S.J.R. Sauders  1945, 1944"
"Correspondence, World War II, 1941-1945.","Wynn, Wallace Laverne.",1941-1945
Proceed without delay.,"St. George, Thomas R. 1919-","N.Y., Crowell, 1945"
"Through toil and tribulation missionary experiences in China during the war of 1937-1945.  Publication:  London : Carey Press,  1947-?   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Through toil and tribulation missionary experiences in China during the war of 1937-1945.  Publication:  London : Carey Press,  1947-?   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","London : Carey Press,  1947-?"
"V-mail letters sent by Sgt. Jean L. King, 1944 May 13-1945 Mar. 4.","King, Jean L.; La Rue, Elizabeth.",1944-1945
"Capture of Company B, 361st Infantry and surrender of Company K, 361st Infantry, (91st Infantry Division) in the battle of Livergnano, 9-10 October 1944 (North Apennies Campaign) /","Anderson, Ralph W., CPT.",1944
"Capture of Company B, 361st Infantry and surrender of Company K, 361st Infantry, (91st Infantry Division) in the battle of Livergnano, 9-10 October 1944 (North Apennies Campaign) /","Anderson, Ralph W., CPT.",1944
Overture to overlord,"Morgan, Frederick, 1894-1967.","Garden City, N.Y., Doubleday, 1950"
Ten years to Alamein /,"Halton, Matthew.","Toronto : S.J. Reginald Saunders, 1945"
Ten years to Alamein /,"Halton, Matthew.","London: Drummond, 1944"
"Through the perilous night : the Astoria's last battle, by Joe James Custer.","Custer, Joe James.","New York : The Macmillan Company, 1944"
Wayne Austin Phillips World War II journal 1944-1945.,"Phillips, Wayne Austin.",1944-1945
[Diary of Caroline Beegle : life in a Japanese detention camp and abord the ship Gripsholm].,"Beegle, Caroline.",1942
We at sea : the epic of the American marines /,"Manolis, Nicholas.","New York : Anatolia Press, 1949"
Dictators face to face,"Alfieri, Dino, 1886-1966.","London ; New York : Elek,  1954-1983?"
"James Vernon Thompson Collection, 1944-1945.","Thompson, James Vernon.",1944-1945
Our honored dead /    Corp,"Central High School (Fountain City, Tenn.)","Fountain City, Tenn., 1945"
"Papers, ca. 1942-2000.","Catmull, A. Earl, 1921-",1942-2000
Our honored dead /    Corp,"Central High School (Fountain City, Tenn.)","Fountain City, Tenn., 1945"
"Papers, ca. 1942-2000.","Catmull, A. Earl, 1921-",1942-2000
My 2 1/2 years in the U.S. Marine Corps /,"Rominsky, Henry.","[Wisconsin : Rominsky,  1946-2005?"
Dear mom: letters from American boys at the front.    Corp,"Poale Zion (U.S.)., Metropolitan Branch.","[New York, Metropolitan Branch, Poale Zion Organization, 1943"
"Papers, ca. 1942-2000.","Cluff, Loren A., 1919-",1942-2000
"Diaries, 1939-1940.","Last, Nella.; Mitchison, Naomi,",1939-1940
Propagandist in search of the war /,"Hartley, Livingston, 1900-","[S.l. : s.n., 1940s"
"Telephone censors are not ogres /  Publication:  [Hawaii? : s.n.,  1942-1945?   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Telephone censors are not ogres /  Publication:  [Hawaii? : s.n.,  1942-1945?   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","[Hawaii? : s.n.,  1942-1945?"
Escape from Colditz,"Reid, P. R.","Philadelphia, Lippincott,  1953, 1952"
Letters : to her mother,"Ferguson, Margaret.",1939-1945?
Mechanized Reconaissance from D-Day to St. Lo /,"Brooks, Norman H.",1948
Red wins,"Kospoth, B. J.","London : MacDonald,  1946-?"
"Horace G. Eakins papers, 1943-1946.","Eakins, Horace G., -1991.",1943-1946
"V-mail letters sent by Lt. Wade A. Patterson, 1944 April 9-October 7 1945.","Patterson, Wade A.; Patterson,  Ralph,; Patterons, Lois.",1944-1945
"Operations of the 1st Battalion, 291st Infantry (75th Infantry Div) in the attack on Wolfgantzen, France, 5 February 1945. (Colmar Pocket-Rhineland Campaign) /","Anderson, Berry K., MAJ.",1948
Thirty seconds over Tokyo /,"Lawson, Ted W., 1917-1992.","New York : Random House, 1943"
