title,author,pub
Sword in the Lion's Den : navy doc with 3/25th Marines in Iraq /,"Thibault, Glenn F.","Maryland : PublishAmerica, 2008"
Living on Tattooine (a.k.a. Kuwait) /,"Cook, Christine, 1964-","Ann Arbor, MI : Porch Swing Press, 2005"
The highlanders : Charlie Company goes to the Iraq Training Center /,"Kauder, Rob.","North Charleston, SC : BookSurge Pub., 2008"
Hearts and mines : a memoir of psychological warfare in Iraq /,"Snyder, Russell","Bloomington, IN : IUniverse, Inc., 2011"
"Peace and war in Iraq, 2003-2005 /","Fox, Robert, 1945-","Barnsley : Pen & Sword Military, 2005"
"Rolling thunder : A-222 Richfield, Utah /","Young, William Tyler.; Brown, Brandon.","[Richfield, UT : s.n.], 2006"
"""Just doing our job--"" : real stories from Iraq /","VanHatten, Wendy Kay.","Baltimore : PublishAmerica, 2007"
Contractor confessions : tales from Iraq /,"Blair, Russell.","[United States?] : Independent Texan Press, 2007"
Kuwait diary : email from the desert camps /,"Doyne, Holly.","New York : IUniverse, 2006"
"The heart of a soldier : a true story of love, war and sacrifice /","Blaise, Kate, 1976-; White, Dana.","New York, N.Y. : Penguin Group (USA) Inc., 2006"
"Generation kill : Devil Dogs, Iceman, Captain America and the new face of American war /","Wright, Evan.","New York : Berkley Caliber, 2004"
The hero inside /,"Shaw, Gill.","Shrewsbury : Quiller, 2009"
"America's failure in Iraq : intervention to withdrawal, 1991-2010 /","O'Brien, Michael M.","Bloomington, IN : AuthorHouse, 2010"
My nuclear family /,"Brownfield, Christopher J.","New York : Alfred A. Knopf, 2010"
The deserter's tale : the story of an ordinary soldier who walked away from the war in Iraq /,"Key, Joshua.; Hill, Lawrence,","Toronto : House of Anansi, 2008"
The deserter's tale : the story of an ordinary soldier who walked away from the war in Iraq /,"Key, Joshua.; Hill, Lawrence.","[Berkeley, CA : Distributed by Publishers Group West, 2007"
The gift of valor : a war story /,"Phillips, Michael M.","New York : Random House, 2005"
Maurice's deployment : 40 days in the desert (April '03-January '04) /,"Saint-Amand, Maurice, Jr.","Baltimore : PublishAmerica, 2005"
Objects for deployment /,"Sharbonno, Nancy, author, photographer.; Sharbonno, Riley,; Haller, Dan,, and others","[United States] : Veterans Book Project, 2010"
Gateway to Iraq : a chaplain's story /,"Coggins, Rachel.","Fairfax, Va. : Xulon Press, 2009"
Gateway to Iraq : a chaplain's story /,"Coggins, Rachel.","Fairfax, Va. : Xulon Press, 2009"
Baghdad bulletin /,"Enders, David, 1980-","Ann Arbor, Mich. : University of Michigan Press, 2005"
"The great derangement : a terrifying true story of war, politics, and religion /","Taibbi, Matt.","New York : Spiegel & Grau, 2009"
Castles in the sand /,"Breland, Ron.","Philadelphia, PA : Xlibris, 2006"
Capturing Saddam : the hunt for Saddam Hussein as told by the unlikely interrogator who spearheaded the mission /,"Maddox, Eric.; Seay, Davin.","New York : Harper, 2009"
400 days--a call to duty : a documentary of a citizen-soldier's experience during the Iraq War 2008/2009 /,"Waite, Mitchell R.","[Bangor, Me.] : BookLocker.com, 2010"
Objects for deployment /,"Tool, W. A. Ehren, author, photographer.; Haller, Monica.; Martin, Ian,","[United States] : Veterans Book Project, 2010"
"Ethics, norms and the narratives of war : soldiers' stories from Iraq /","Creed, Pamela.","London : Routledge, 2012"
Road hunter in the land between the rivers : disillusioned hearts and minds /,"Lewandowski, James E.","[S.l.] : Prairie Hills, 2007"
Collateral damage : America's war against Iraqi civilians /,"Hedges, Chris.; Al-Arian, Laila.","New York : Nation Books, 2008"
The way to Baghdad : day 18 of the war /,"Zaid, Mahir N.","USA  : Trafford on Demand Pub., 2011"
Objects for deployment /,"Cameron, Drew, author, photographer.; Haller, Monica,","[United States] : Veterans Book Project, 2010"
The sandbox : stories of human spirit and war /,"Liguori, Michael.; Rieckhoff, Paul.","Kensington, CA. : Grizzley Peak Press, 2012"
"At the bedside of warriors : stories of hope, humanity, and heroism /","Biron, Rob.","Baltimore : PublishAmerica, 2006"
Red one : a bomb disposal expert on the front line /,"Ivison, Kevin, 1981-","London : Phoenix,  2011, 2010"
Sniper one : on scope and under siege with a sniper team in Iraq /,"Mills, Dan, 1968-","New York : St. Martin's Press, 2007"
On point : the United States Army in Operation Iraqi Freedom /,"Fontenot, Gregory.; Degen, E. J.; Tohn, David.","Annapolis, Md. : Naval Inst. Press, 2005"
Iraq : the story you'll never get from the media : life on a forward operating base in the war zone /,"Wilson, Rusty B.","Orange, Calif. : Songbird Pub., 2006"
Objects for deployment /,"Rich, Mary-Ann, author, photographer.; Briggs, Patricia,; Haller, Monica.","[United States] : Veterans Book Project, 2010"
On call in hell : a doctor's Iraq War story,"Jadick, Richard.; Hayden, Thomas.","New York : NAL Caliber, 2007"
The trouble in Iraq : a National Guard diary /,"Harley, James E.","Denver, CO : Outskirts Press, Inc., 2005"
America's failure in Iraq /,"O'Brien, Michael M.","Bloomington, IN : AuthorHouse, 2009"
"Alright, let's call it a draw : the life of John Pryor /","Pryor, John P. 1966-2008.; Pryor, Rich.","Delmar, N.Y. : Lanxnal, 2012"
Objects for deployment /,"Heusinkveld, Aaron R., author, photographer.; Haller, Monica,","[United States] : Veterans Book Project, 2010"
Insight : my experience during the Iraq urban conflict /,"Dyer, Morris Maruice Antonie.","Pittsburgh, PA : Red Lead Press, 2010"
"Faith in the fog of war. Volume II, Let us die to make men free /","Plekenpol, Chris.","Irving, TX : In-Him Ministries, Inc., 2007"
"Under the gun : infantryman, medic, tattoo artist: my year in Iraq /","Rios, Malcolm.","Bloomingtom, IN : AuthorHouse, 2006"
My men are my heroes the Brad Kasal story /,"Kasal, Brad, 1966-; Helms, Nathaniel R.","Annapolis, MD : Naval Institute Press, 2012"
Rule number two : lessons I learned in a combat hospital /,"Kraft, Heidi Squier.","New York : LBack Bay Books,  2012, 2007"
Black knights : on the bloody road to Baghdad /,"Poole, Oliver.","London : HarperCollins, 2003"
Cpl Cox /,"Cox, Eric J.","Charlotte, NC : Charlotte Press, 2009"
"To lead by the unknowing, to do the unthinkable /","Waseleski, Michael.","Bloomington, IN : AuthorHouse, 2009"
Objects for deployment /,"Leonard, Luke, author, photographer.; Haller, Monica,","[United States] : Veterans Book Project, 2010"
Journal of a Christian soldier in Iraq : a young Army officer's personal journal and testimony /,"Foley, Greg.","[United States] : Xulon Press, 2012"
Eight lives down : the story of a counter-terrorist bomb-disposal operator's tour in Iraq /,"Hunter, Chris.","New York : Bantam, 2008"
When the war came home : the inside story of reservists and the families they leave behind /,"Bannerman, Stacy.","London : Continuum,  2007, 2006"
Ghosts of war : (my tour of duty) /,"Smithson, Ryan.","New York, NY : Collins/HarperTeen, 2009"
Memoirs of an outlaw : life in the sandbox /,"Tanner, Robert M., III, author.","North Charleston, SC : CreateSpace Independent Publishing Platform,  2012, 2012"
Baghdad at sunrise : a Brigade Commander's war in Iraq /,"Mansoor, Peter R.","New Haven, Conn. ; London : Yale Univ. Press, 2008"
One bullet away : the making of a Marine officer /,"Fick, Nathaniel.","Boston : Houghton Mifflin,  2006, 2005"
One bullet away : the making of a Marine officer /,"Fick, Nathaniel.","Boston : Houghton Mifflin, 2006"
Stryker : the siege of Sadr City /,"Ludwig, Konrad R. K., author.","La Caada Flintridge, California : Roland-Kjos Publishing,  2013, 2011"
Losing small wars : British military failure in Iraq and Afghanistan /,"Ledwidge, Frank.","New Haven, Conn. ; London : Yale University Press,  2012, 2011"
The trident : the forging and reforging of a Navy SEAL leader /,"Redman, Jason, 1975- author.; Bruning, John R.,","New York : William Morrow, 2013"
Carnivore : a Memoir by One of the Deadliest American Soldiers of All Time.,"Johnson, Dillard.","HarperCollins Publishers, 2013"
Generation kill : living dangerously on the road to Bagdad with the ultraviolent Marines of Bravo Company /,"Wright, Evan.","London : London, 2004"
When I wished I was here : dispatches from Fallujah /,"McGee, Derek.","New York : Crumpled Press, 2007"
Warrior Police : rolling with America's military police in the world's trouble spots /,"Cucullu, Gordon.; Fontana, Chris.","New York : St. Martin's Press, 2011"
A soldier's courage /,"Galatas, Janis W.","[Charleston, SC] : Booksurge Pub., 2007"
Objects for deployment /,"Torres, Isaac, author, photographer.; Haller, Monica,; Briggs, Patricia,, and others","[United States] : Veterans Book Project, 2011"
Purple hearts : back from Iraq : photographs and interviews,"Berman, Nina Auguste",London Trolley 2004
War : through their eyes : from UW Oshkosh to the Middle East and back /,"Lim, Grace.; Patrick, A.","Oshkosh, WI : UW Oshkosh Student Multimedia Project Fund, 2009"
Four in the Corps : from boot camp to Baghdad-- one grunt's enlistment /,"Meyer, Richard C., 1973?-","New York : IUniverse, Inc., 2005"
Doonesbury.com's the sandbox : dispatches from troops in Iraq and Afghanistan /,"Stanford, David.","Kansas City, Mo. : McMeel, 2007"
The green Marine : [an Irishman's war in Iraq] /,"Dale, Graham.; Fetherstonhaugh, Neil.","Dublin : Hachette Books, 2008"
Ian Fisher : American soldier /,"Walker, Craig F.; Simpson, Kevin.; Riley, Michael., and others","Denver, Co. : Denver Post : Printed by Blurb.com, 2009"
"Shadow of the sword : a Marine's journey of war, heroism, and redemption /","Workman, Jeremiah,; Bruning, John R.","Lincoln : University of Nebraska Press,  2012, 2009"
The last true story I'll ever tell an accidental soldier's account of the war in Iraq /,"Crawford, John.","S.l. : Tantor Media, 2005"
The last true story I'll ever tell : an accidental soldier's account of the War in Iraq /,"Crawford, John.","Thorndike Press, 2005"
"From Baghdad, with love : a marine, the war, and a dog named Lava /","Kopelman, Jay.; Roth, Melinda.","London : Bantam, 2007"
"From Baghdad, with love : a marine, the war, and a dog named Lava /","Kopelman, Jay.; Roth, Melinda.","London : Bantam, 2007"
"From Baghdad, with love : a marine, the war, and a dog named Lava : [a heartwarming story of devotion] /","Kopelman, Jay.; Roth, Melinda.","London : Bantam,  2008, ?"
"Last letters home /  Publication:  New York : CDS Books, 2004   Document:  English :  Book      Libraries Worldwide : 3   More Like This:  Advanced options ...   See more details for locating this item","Last letters home /  Publication:  New York : CDS Books, 2004   Document:  English :  Book      Libraries Worldwide : 3   More Like This:  Advanced options ...   See more details for locating this item","New York : CDS Books, 2004"
The snake eaters : counterinsurgency advisors in combat /,"West, Owen, 1969-","New York : Simon and Schuster, 2013"
Because he loved Grandpa : a grandson's faith journey from Pearl Harbor to Iraq /,"Ridgley, Greg D.","Minneapolis, MN : Mill City Press, Inc.,  2009, 2009"
The march up : taking Baghdad with the 1st Marine Division /,"West, Francis J.; Smith, Ray L.","New York : Bantam Books, 2003"
Stories of a citizen soldier : news articles submitted in Iraq Operation Iraqi Freedom Victory Base Camp /,"Hawes, Thomas","Columbus, IN. : Art in the Heartland, 2006"
Objects for deployment /,"Turner, Jon Michael, 1985-, author, photographer.; Haller, Monica","[United States] : Veterans Book Project, 2010"
Warrior : a true story of bravery and betrayal in the Iraq War /,"Henderson, Tam.; Hunt, John,","Edinburgh : Mainstream,  2009, 2008"
Iraq and back : inside the war to win the peace /,"Olson, Kim.","Annapolis, MD : Naval Institute Press, 2011"
Objects for deployment /,"Engelmann, Ted, author, photographer.; Haller, Monica,; Briggs, Patricia,, and others","[United States] : Veterans Book Project, 2011"
The trident : the forging and reforging of a Navy SEAL leader /,"Redman, Jason, 1975- author.; Bruning, John R,","New York, NY : HarperLuxe, an imprint of HarperCollinsPublishers, 2013"
Deadly blue : battle stories of the U.S. Air Force Special Ops command /,"Pushies, Fred J., 1952-","New York : American Management Assoc., 2009"
An angel from hell : real life on the front lines /,"Conklin, Ryan A., 1985- author.","New York : Berkley Caliber,  2011, 2010"
Objects for deployment /,"Sharpe, Ian P., author, photographer.; Haller, Monica.; Beer, Clare,","[United States] : Veterans Book Project, 2010"
Eight lives down,"Hunter, Chris.","[S.l.] : Random House Audiobooks, 2007"
Objects for deployment /,"Wilson, Jim, author, photographer.; Beer, Clare,","[United States] : Veterans Book Project, 2010"
"Living in the shadow of the Iraq conflict : our story, from a military contractor's wife /","Johnson, Linda J.","Mustang, OK : Tate Pub. & Enterprises, 2009"
Objects for deployment /,"Bramlett, Damian, author, photographer.; Haller, Monica.; Roach, Rick,, and others","[United States] : Veterans Book Project, 2011"
"By my side : Operation Iraqi Freedom II, Decmember 7, 2003 - March 1, 2005 /","Clark, Brian M.","Charleston, SC : [CreateSpace], 2010"
Somewhere in the middle : a collection of letters home from the Middle East /,"Popelka, Wayne E.; Lionello, Laura A.","Playa del Rey, Calif. : Sybaritic Press, 2006"
Eight lives down : the story of the world's most dangerous job in the world's most dangerous place /,"Hunter, Chris.","New York : Dell,  2009, 2007"
Hardened Hearts : a True Story.,"Misiaszek, Daniel.","Tucson, AZ : Amethyst Moon, 2009"
Objects for deployment /,"Lewis, Nathan, author, photographer.; Haller, Monica,","[United States] : Veterans Book Project, 2010"
Barefoot soldier : a story of extreme valour /,"Beharry, Johnson.; Cook, Nick.","London : Sphere, 2006"
Hesitation kills : a female Marine officer's combat experience in Iraq /,"Blair, Jane, 1972-","Lanham, Md : Rowman & Littlefield Publishers ; Lanham, Md : Distributed by National Book Network, 2011"
Life of an American soldier in Iraq /,"Uschan, Michael V., 1948-","San Diego : Lucent Books, 2004"
"Gulf War nurses : personal accounts of 14 Americans, 1990-1991 and 2003-2010 /","Rushton, Patricia.","Jefferson, NC [u.a.] : McFarland, 2011"
Life looking death in the eye : the Iraqi War as experienced by a U.S. Army contractor /,"Ibrahimov, Mahir, 1956-","New York, NY : Global Scholarly Publications, 2012"
Sword in the lion's den : Navy doc with 3/25th Marines in Iraq /,"Thibault, Glenn F.","Baltimore, Md. : PublishAmerica, 2008"
Ghost nation : post-traumatic stress disorder and society /,"Breland, Ron.; Breland, Helen.","Baltimore : PublishAmerica, 2010"
The speed of heat : an airlift wing at war in Iraq and Afghanistan /,"Young, Thomas W.","Jefferson, NC : McFarland, 2008"
The real Iraq war : as told by an on-the-scene U.S. Army intelligence officer /,"A., Mr.","Sarasota, Fla. : Advocate House, 2009"
Objects for deployment /,"Albrecht, Jesse, author, photographer.; Haller, Monica,; Austin, Jane,, and others","[United States] : Veterans Book Project, 2010"
Highway to hell : an ex-SAS soldier's account of the extraordinary private army hired to fight in Iraq /,"Geddes, John.","London : Century, 2006"
Howling in Mesopotamia : true tales from beyond the green zone /,"Hamoudi, Haider Ala.","New York : Beaufort ; Lancaster : Gazelle Drake Academic [distributor], 2008"
When we talk about war : literary portraits of southeastern-Pennsylvania soldiers from 1941 to the present /,"Billings, Philip.","[Pennsylvania] : P. Billings, 2004"
One bullet away : the making of a Marine officer /,"Fick, Nathaniel.","London : Weidenfeld and Nicolson, 2006"
Losing small wars : British military failure in Iraq and Afghanistan /,"Ledwidge, Frank.","New Haven, [Conn.] ; London : Yale University Press,  2012, 2011"
My men are my heroes : the Brad Kasal story /,"Helms, Nathaniel R.; Kasal, Brad,","Annapolis, Md. : U.S. Naval Institute ; London : Eurospan [distributor],  2012, 2007"
Nowhere to turn : the broken road home from Iraq /,"Hutchison, Daniel.","Columbus, Ohio : Hutchison Pub., 2010"
Highway to hell /,"Geddes, John.","London : Arrow Books, 2006"
Pathfinder : a special forces mission behind enemy lines /,"Blakeley, David.","London : Orion,  2013, 2012"
Soldiers and Citizens : an oral history of Operation Iraqi Freedom from the battlefield to the Pentagon /,"Mirra, Carl.","Basingstoke : Palgrave Macmillan, 2009"
Boots of war /,"Bishoff, Jay T., MD.","[United States : CreateSpace Independent Publishing Platform], 2010"
Generation kill : living dangerously on the road to Baghdad with the ultraviolent marines of Bravo Company /,"Wright, Evan.","London : Corgi, 2009"
A hundred and one days : a Baghdad journal /,"Seierstad, sne, 1970-","New York : Basic Books,  2005, 2004"
The fighting 69th : one remarkable National Guard Unit's journey from Ground Zero to Baghdad,"Flynn, Sean Michael.","New York : Viking, 2007"
Hometown heroes : a tribute to the local men and women who served from 2002-2003.,"Dodd, Fred,","[South Bend, Ind.] : South Bend Tribune, 2003"
Open shutters Iraq /,"Dolberg, Eugenie.","[London] : Trolley Ltd., 2010"
Thieves of Baghdad : one marine's passion for ancient civilizations and the journey to recover the world's greatest stolen treasures /,"Bogdanos, Matthew.; Patrick, William,","New York, NY : Bloomsbury, 2005"
In an instant : a family's journey of love and healing /,"Woodruff, Lee.; Woodruff, Bob,","New York : Random House, 2007"
A journal for Jordan : a story of love and honor /,"Canedy, Dana.; King, Charles Monroe,","Sydney : Hachette Australia, 2008"
Armed action : my war in the skies with 847 Naval Air Squadron /,"Newton, James.","London : Headline Review, 2007"
A journal for Jordan /,"King, Charles Monroe, -2006.; Canedy, Dana.","New York, NY : Crown Publishers, 2008"
The flying carpet to Baghdad : one woman's fight for two orphans of war /,"Jaber, Hala.","London : Pan Books,  2010, 2009"
The flying carpet to Baghdad : one woman's fight for two orphans of war /,"Jaber, Hala.","London : Pan Macmillan, 2010"
A random soldier : the words he left behind /,"Clifton, Terri.; Clifton, Richard C.,","[Milford, Del]. : Eastwind Press, 2006"
Because each life is precious : why an Iraqi man risked everything for private Jessica Lynch /,"Rehaief, Mohammed Odeh.","New York : Quill, 2003"
Reporting Iraq : an oral history of the war by the journalists who covered it /,"Hoyt, Mike.; Palattella, John.","Hoboken, N.J. : Melville House Pub., 2007"
Fixing hell : an army psychologist confronts Abu Ghraib /,"James, Larry C.; Freeman, Gregory A.","New York : Grand Central ; London : Little, Brown [distributor],  2009, 2008"
The freedom : shadows and hallucinations in occupied Iraq /,"Parenti, Christian.","New York : New Press, 2004"
American sniper : the autobiography of the most lethal sniper in U.S. military history /,"Kyle, Chris, 1974-2013, author.; McEwen, Scott.; DeFelice, Jim,","New York : HarperLuxe, an imprint of HarperCollinsPublishers,  2013, 2012"
Not afraid /,"Boyce, Jill Precht.","[Place of publication not identified] : Dream Creations, 2005"
"Warlord : broken by war, saved by grace /","Pantano, Ilario.; McConnell, Malcolm.","New York : Pocket Books,  2011, 2006"
Baghdad bulletin /,"Enders, David, 1980-","London : Pluto, 2005"
"Kicking ace, taking names /","Vandekar, Jeremy.","Saint Augustine, FL : BluewaterPress, 2011"
Red zone : five bloody years in Baghdad /,"Poole, Oliver.","London : Reportage Press, 2009"
The kill Zone : day to day convoys in Iraq /,"Hunt, Gerald L.","Bloominton, Ind. : AuthorHouse, 2007"
"The great derangement : a terrifying true story of war, politics, and religion at the twilight of the American empire /","Taibbi, Matt.","New York : Spiegel & Grau, 2009"
"The great derangement : a terrifying true story of war, politics, and religion /","Taibbi, Matt.","New York : Spiegel & Grau,  2009, 2008"
Baghdad bulletin : dispatches on the American occupation /,"Enders, David.","Ann Arbor : University of Michigan Press, 2005"
Ghosts of war : the true story of a 19-year-old GI /,"Smithson, Ryan.","New York, NY : Collins, 2010"
Ghosts of war : the true story of a 19-year-old GI /,"Smithson, Ryan.","New York : Collins,  2010, 2009"
Human shields : a diary from Baghdad /,"Mulhearn, Donna, 1968-","Newcastle, N.S.W. : Global Exchange, 2003"
Hostage in Iraq /,"Kember, Norman.","London : Darton Longman & Todd, 2007"
Surviving Iraq : soldiers' stories /,"Tripp, Elise Forbes.","Northampton, Mass. : Interlink ; Hove : Roundhouse [distributor], 2008"
Veteran's notes : bloggery of an Iraq War vet /,"Albright, Scott.","Lexington, KY : 2013"
Shade it black : death and after in Iraq /,"Goodell, Jess.; Hearn, John E.","Philadelphia : Casemate Publishers, 2011"
Ambush Alley : the most extraordinary battle of the Iraq War /,"Pritchard, Tim","New York, NY Ballantine Books 2005"
A table in the presence : [the dramatic account of how a U.S. marine battalion experienced God's presence amidst the chaos of the War in Iraq] /,"Cash, Carey H.","Waterville, Me. : Thorndike Press,  2005, 2004"
The Deserter's Tale The Story of an Ordinary American Soldier.  Publication:  Gardners Books 2007   Document:  English :  Book      Libraries Worldwide : 2   More Like This:  Advanced options ...   See more details for locating this item,The Deserter's Tale The Story of an Ordinary American Soldier.  Publication:  Gardners Books 2007   Document:  English :  Book      Libraries Worldwide : 2   More Like This:  Advanced options ...   See more details for locating this item,Gardners Books 2007
Wounded Warrior Prosthetics Exhibit and Intra-net Blog : Human Transitions in War and Peace /,"Discher, William F.","Baltimore, MD : University of Baltimore, 2008   Dissertation:  Thesis (Master of Science)--University of Baltimore, 2008."
"The journey of a lifetime : emails between Sgt. Rick Martinez on duty in Iraq and his mom with love, Sandy Brown.","Martinez, Rick.","Milwaukee, Wis. : Sandra Brown, 2006"
The journey of a lifetime : emails between Sgt. Rick Martinez on duty in Iraq and his mom /,"Brown, Sandra.; Martinez, Rick.","Milwaukee, WI : Sandra Brown, 2006"
Objects for deployment /,"Nickerson, L., author.; Haller, Monica,","[United States] : Veterans Book Project, 2012"
Heavy metal : a tank company's battle to Baghdad /,"Conroy, Jason.; Martz, Ron.","Dulles, VA : Potomac Books, 2005"
Greetings from Iraq! : letters home from a war zone /,"Yee, Garrett.","[United States] : Xlibris, 2008"
House to house : an epic of urban warfare /,"Bellavia, David, 1975-; Bruning, John R.","New York : Free Press, 2007"
Warrior : a true story of bravery and betrayal in the Iraq War /,"Henderson, Tam.; Hunt, John.","Edinburgh : Mainstream, 2008"
"The strength of the mountains, 80th Division (institutional training), ""Only Moves Forward,"" : Global War on Terrorism, September 11, 2001-2007.","Johnson, Garrett P.",2008
War journal,"Engel, Richard.","New York : Simon & Schuster, 2008"
Long rifle : a sniper's story in Iraq and Afghanistan /,"LeBleu, Joe.","Guilford, Conn. : Lyons Press, 2008"
US Navy Hornet units of Operation Iraqi Freedom /,"Holmes, Tony.","Oxford : Osprey, 2005"
War from a broad : the siege of Basrah /,Frances A. G. 1966-,"[Wellington, N.Z.] : Travelling Broad Publications, 2010"
American hostage /,"Garen, Micah.","New York : Simon & Schuster, 2005"
Sergeant Rex : the unbreakable bond between a Marine and his military working dog /,"Dowling, Mike C., 1979-; Lewis, Damien.","New York : Atria Paperback,  2012, 2011"
Exit wounds : one Australian's war on terror /,"Cantwell, John P. author.; Bearup, Greg,","Carlton, Victoria Melbourne University Press,  2013, 2013"
The blog of war : front-line dispatches from soldiers in Iraq and Afghanistan.,"Burden, Matthew Currier.; Burden, Matthew Currier.","New York : Simon & Schuster Paperbacks, 2006"
Forces for good? : military masculinities and peacebuilding in Afghanistan and Iraq /,"Duncanson, Claire.","Basingstoke [u.a.] : Palgrave Macmillan, 2013"
The long way home : one mom's journey back from war /,"Scott, Jessica.","[S.l. : J. Scott], 2013"
Viper pilot : a memoir of air combat /,"Hampton, Dan.","New York, NY : William Morrow, 2012"
On point US Army in Operation Iraqi Freedom /,"Fontenot, Gregory, 1949-; Degen, E. J.,; Tohn, David,, and others","Washington, DC : Office of the Chief of Staff, US Army ; Fort Leavenworth, Kan. : Combat Studies Institute Press, 2004"
Black knights : on the bloody road to Baghdad /,"Poole, Oliver.","London : HarperCollins, 2004"
Fallujah manners /,"James, Bryan.","West Conshohocken, Penn. : Infinity Publishing, 2011"
Road to Baghdad : Operation Iraqi Freedom : an eyewitness report /,"Debay, Yves.","Hong Kong : Concord Publications, 2003"
[Riley's war images : maquette /,"Haller, Monica.; Sharbonno, Riley.; Rezac, Matthew.","S.l. : s.n., 2008"
Phantom voice in Iraq : 16th Signal Battalion Command within Operation Iraqi Freedom /,"Hamilton, Brian P.","Carlisle Barracks, PA : U.S. Army War College, 2004"
Objects for deployment /,"Frank, William D.; Beer, Clare.; Haller, Monica.","[United States] : Veterans Book Project, 2010"
Eight lives down : the story of the world's most dangerous job in the world's most dangerous place /,"Hunter, Chris.","New York : Delacorte Press,  2008, 2007"
Objects for deployment /,"Frank, Sarah R., author, photographer.; Haller, Monica.; Frank, William D., and others","[United States] : Veterans Book Project, 2010"
Barefoot soldier /,"Beharry, Johnson.; Cook, Nick.","London : Time Warner, 2006"
Barefoot soldier : a story of extreme valour.,"Beharry, Johnson.; Cook, Nick.","[S.l.] : Clipper, 2007"
Generation kill /,"Wright, Evan.","London : Corgi,  2005, 2004"
"Voices from Iraq : a people's history, 2003-2009 /","Kukis, Mark.","New York, NY : Columbia University Press, 2011"
"Voices from Iraq : a people's history, 2003-2009 /","Kukis, Mark,","New York : Columbia University Press, 2011   Dissertation:  Featuring the testimony of close to seventy Iraqis from all walks of life, Voices from Iraq builds a riveting chronological history unmatched for its insight and revelations. Here is a history of the war in Iraq as told entirely by Iraqis living through the U.S. invasion and occupation. Beginning in 2003, this intimate narrative includes the experiential accounts of civilians, politicians, former dissidents, insurgents, and militiamen. Iraqis offering firsthand stories range from onetime Prime Minister Ayad Allawi to resistance fighters speaking on the condition of anonymity. Divided into five parts, these interviews recount the 2003 invasion; Iraq's gradual slide into chaos from 2004 to 2005; the start of a new order in 2006; the rise of open sectarian violence over the next two years; and the effort since 2008 to reconstruct a society from relative calm. Each section includes interviews grouped into themes, with brief epilogues for the participants. Not since Studs Terkel's The Good War has a book captured so acutely the human consequences of a conflict we are still struggling to understand. Voices from Iraq makes utterly vivid the meaning and legacy of America's campaign in Iraq."
"Voices from Iraq : a people's history, 2003-2009 00 /","Kukis, Mark,","New York : Columbia University Press, 2011"
War Heroes/Battle Heroes : Voices from Iraq & Afghanistan /,"Zullo, Allan.","New York : Scholastic, 2009"
Historia Jessiki Lynch : ja tez jestem zolnierzem /,"Bragg, Rick.; Zukowska-Maziarska, Anna.","Warszawa : Dom Wydawniczy Bellona, 2004"
"I am a soldier, too : the Jessica Lynch story /","Bragg, Rick.","Waterville, ME : Thorndike Press,  2004, 2003"
War Heroes/Battle Heroes : Voices from Iraq & Afghanistan /,"Zullo, Allan.","New York : Scholastic, 2009"
Historia Jessiki Lynch : ja tez jestem zolnierzem /,"Bragg, Rick.; Zukowska-Maziarska, Anna.","Warszawa : Dom Wydawniczy Bellona, 2004"
"I am a soldier, too : the Jessica Lynch story /","Bragg, Rick.","Waterville, ME : Thorndike Press,  2004, 2003"
Angel walk : nurses at war in Iraq and Afghanistan /,"Richie-Melvan, Sharon I.; Vines, Diane.","Portland, Or. : Arnica Pub., 2010"
My life in war : did we ever really leave /,"Apel, Joshua.","[S.l. : s.n.], 2010"
A hundred and one days : a Baghdad journal.,"Seierstad, sne, 1970-","Waterville, Me. : Wheeler/BBC Audiobooks, 2005"
HOGs in the shadows : combat stories from Marine snipers in Iraq /,"Afong, Milo S.","New York : Berkley Caliber, 2007"
Freedom express : caught between Iraq and a hard place : a war journal /,"Allen, David, Colonel.","Marietta, GA : Deeds Pub., 2008"
Fear up harsh : an Army interrogator's dark journey through Iraq,"Lagouranis, Tony; Mikaelian, Allen","New York, NY NAL Caliber 2007"
The long walk a story of war and the life that follows /,"Castner, Brian.","Thorndike, Me. : Center Point Large Print, 2012"
Running the Gauntlet : the private war in Iraq /,"Duffy, Luke.","Bloomington, Ind. : Authorhouse, 2011"
Road from Ar Ramadi : the private rebellion of Staff Sergeant Camilo Mejia /,"Meja, Camilo.","New York [u.a.] : New Press, 2007"
One bullet away the making of a Marine Officer /,"Fick, Nathaniel.","London : Phoenix,  2005, 2005"
Losing small wars : British military failure in Iraq and Afghanistan /,"Ledwidge, Frank.","New Haven, CT : Yale University Press, 2011"
Highway to hell : dispatches from a mercenary in Iraq /,"Geddes, John.","New York : Broadway Books, 2008"
Losing small wars : British military failure in Iraq and Afghanistan /,"Ledwidge, Frank.","New Haven, Conn ; London : Yale University Press,  2012, 1220"
Losing small wars : British military failure in Iraq and Afghanistan /,"Ledwidge, Frank.","New Haven, Conn. [u.a.] : Yale Univ. Press, 2012"
"Tigers of the Tigris : an American advisor's journey through culture, religion and intrigue in building the Iraqi Army /","Kerry, Mark.","Indianapolis, IN : Dog Ear Pub., 2008"
Through veterans' eyes : the Iraq and Afghanistan experience /,"Minear, Larry.","Washington, D.C. : Potomac Books, 2010"
