title,author,pub
"""A return to human nature.""  Publication:  [Saigon, 1968   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","""A return to human nature.""  Publication:  [Saigon, 1968   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","[Saigon, 1968"
End of tour debriefing report : [Robert R. Williams].,"Williams, Robert R.","APO San Francisco 96384 : Dept. of the Army, Headquarters, 1st Aviation Brigade, 1969"
Senior officer debriefing program /,"Eckhardt, G. S.","APO 96215 : Headquarters, Delta Military Assistance Command, USAAG, IV CTZ, 1969"
Debrief report /,"Caruthers, L. H.","[Vietnam? : s.n.], 1968"
Debriefing report /,"Timmes, Charles J.","[Vietnam? : s.n.], 1964"
Southeast Asian immigrant project /,"Nguyen, Dan.; Arirachakaran, Poncharas.",1981
"Out of rice, ammunition and bandages : notes of a VC veteran.",Ha Xuan Dai.,"Saigon : United States Mission in Vietnam, 1968"
"Interview, 1985.","Nay, Earl.; Turner, Timothy M.",1985
"Down on the 99th,","Mitchell, James R.","Maxwell Air Force Base, Ala., Air War College, Air University, 1973"
Don't tread on my tire rubber sandals : a tale of Vietnam /,"Beatty, David L.","New York : Seven Oceans Book, 1969"
Move out : and other verse /,"Carr, George Joseph, 1945-1967.; Carr, L. J.","New Berlin, Wis. : L.J. Carr,  1968, 1968"
[Frank Korbl manuscript collection] 1965-2002.,"Korbl, Frank.",1965-2002
Senior officer debriefing report : [COL Wallace H. Nutting] /,"Nutting, Wallace H.","APO San Francisco 96257 : Dept. of the Army, Headquarters, 11th Armored Cavalry Regiment, 1961"
Tail wind : a true story /,"Van Buskirk, Robert.; Bauer, Fred.","Dallas, TX : Acclaimed Books, 1983"
YSU veterans project,"Longacre, David H., 1931-; Shaffer, Emmett C.",1974
P.O.W.: two years with Vietcong [by] George E. Smith. With an introd. and epilogue by Donald Duncan.,"Smith, George Edward, 1938-",Berkeley Ramparts Press 1971
Senior officer debriefing report : [MG O.M. Barsanti] /,"Barsanti, O. M.","APO San Francisco 96383 : Dept. of the Army, 101st Air Cavalry Division, 1968"
My Vietnam experiences /,"McKinney, John B.",1970s
"Letters of Captain John P. Barker, 1967-1968.","Jaeger, Edward P., 1942-",1968-1969
Senior officer debriefing report /,"Joy, D. Duncan.","APO SF 96357 : Headquarters, Advisory Team 68 (Vinh Long Province), Delta Regional Assistance Command, 1971"
"Eric K. Shinseki collection, 1985-2003 (bulk 1997-2003).","Shinseki, Eric K.",1985-2003
AFRIS - province advisor completion of tour report ... Col. Robert L. Burgess ...,"Burgess, Robert L.","APO 96215 : Office of the Province Advisor, Kien Tuong Province, MR-4 CORDS Advisory Team 85, 1973"
AFRIS province advisor completion of tour report : [Arthur D. Moreland] /,"Moreland, Arthur D.","APO San Francisco 96215 : Headquarters, Advisory Team 55, Delta Regional Assistance Command, 1972"
"Diary of an infiltrator : background.  Publication:  Saigon : United States Mission in Vietnam, 1967   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Diary of an infiltrator : background.  Publication:  Saigon : United States Mission in Vietnam, 1967   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Saigon : United States Mission in Vietnam, 1967"
"Interview, 1985.","Watkins, Pat.; James, Criss.",1985
Senior officer debriefing report : MG H.C. Schrader.,"Schrader, H. C.","APO San Francisco 96377 : Dept. of the Army, Headquarters, 18th Engineer Brigade, 1971"
"Letter from John Steinbeck, 1-[8].","Steinbeck, John, 1902-1968.","St. Louis : National Student Committee for Victory in Vietnam, 1967"
"William J. McCaffrey papers, 1967-1997.","McCaffrey, William J., 1914-",1967-1997
Deputy Province Senior Advisor completion of tour report /,"Kobata, K.","APO 96215 : Headquarters, CORDS/Advisory Team 20, Bac Lieu Province, 1973"
Debriefing format : [BG James W. Gunn] /,"Gunn, James W.","[Vietnam? : s.n.], 1969"
Debriefing of officers returning from field assignments : [Hal D. McCown] /,"McCown, Hal D.","APO San Francisco 96375 : Dept. of the Army, Headquarters, U.S. Army Vietnam, 1963"
Debriefing of Colonel George C. Morton /,"Morton, George C.","APO 40, San Francisco, Calif. : Headquarters, U.S. Army Special Forces (Provisional) Vietnam, 1963"
"Interview, 1985.","Shuler, Brigham.; Burnett, Scott S.",1985
"Interview, 1985.","Fernstedt, Ronald Roy.; Burnett, Stan.",1985
Debriefing report : [Col. W.F. Williams /,"Williams, W. F.","APO San Francisco 96371 : Dept. of the Army, Headquarters, 3d Brigade, 9th Infantry Division, 1970"
"Mephis, Nam, Sweden.","Whitmore, Terry.","Garden City, NY: Doubleday., 1971"
When the hurlyburly's done /,"Byrd, Barthy.","1981 Dissertation:  Thesis (M.A.)--New Mexico State University, 1981."
My day in the barrel /,"Dotson, Robert S.","Maxwell Air Force Base, Ala. : Air University, 1978"
"Robert V. Hubbard papers, 30 Aug 1962-11 Oct 1963, 10 Apr 1968, undated.","Hubbard, Robert V.; Clement, Joe M.; Hill, Don., and others",1962-1968
"Robert V. Hubbard papers, 30 Aug 1962-11 Oct 1963, 10 Apr 1968, undated.","Hubbard, Robert V.; Clement, Joe M.; Hill, Don., and others",1962-1968
"Operations of the 3rd Battalion, 3rd Marines, 3rd Marine Division, in a search and destroy mission on 9 December 1966 in Quang Tri Province, Republic of Vietnam : By CPT John H. Admire.","Admire, John H., CPT.",1966
"Letters, 1966-1967.","Doolen, Clarence E.",1966-1967
"Debriefing report, Major General Marshall B. Garth, Commanding General, Third Regional Assistance Command : 4 October 1972-28 March 1973.","Garth, Marshall B.","[S.l. : s.n., 1973"
Silence was a weapon : the Vietnam war in the villages /,"Herrington, Stuart A., 1941-","New York : Ivy Press, 1982"
"Robert R. Ploger papers, 1978.","Ploger, Robert R. 1915-",1978
"Debriefings of Vietnam returnees : command summary.  Publication:  [Fort Belvoir, Va.] : United States Army Combat Developments Command, 1970   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Debriefings of Vietnam returnees : command summary.  Publication:  [Fort Belvoir, Va.] : United States Army Combat Developments Command, 1970   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","[Fort Belvoir, Va.] : United States Army Combat Developments Command, 1970"
"Debriefings of Vietnam returnees : command summary.  Publication:  [Fort Belvoir, Va.] : United States Army Combat Developments Command, 1969   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Debriefings of Vietnam returnees : command summary.  Publication:  [Fort Belvoir, Va.] : United States Army Combat Developments Command, 1969   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","[Fort Belvoir, Va.] : United States Army Combat Developments Command, 1969"
"Debriefings of Vietnam returnees : command summary.  Publication:  [Fort Belvoir, Va.] : United States Army Combat Developments Command, 1968   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Debriefings of Vietnam returnees : command summary.  Publication:  [Fort Belvoir, Va.] : United States Army Combat Developments Command, 1968   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","[Fort Belvoir, Va.] : United States Army Combat Developments Command, 1968"
"Debriefings of Vietnam returnees : command summary.  Publication:  [Fort Belvoir, Va.] : United States Army Combat Developments Command, 1971   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Debriefings of Vietnam returnees : command summary.  Publication:  [Fort Belvoir, Va.] : United States Army Combat Developments Command, 1971   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","[Fort Belvoir, Va.] : United States Army Combat Developments Command, 1971"
A rumor of war.,"Caputo, Philip.","London : Arrow Books,  1978, 1977"
"Senior officer debriefing report, Colonel (P) E.F. Gudgel, Jr.","Gudget, E. F. Jr.","[APO San Francisco 96266 : Dept. of the Army, Headquarters, II Field Force Vietnam Artillery, 1971"
Debriefing report on insurgency in the Mekong River Delta of Vietnam /,"Connor, John P.","[Vietnam? : s.n.], 1964"
The flotsam of war and peace a study of the Vietnam veteran in American society /,"Fleming, Robert Howard.","1979 Dissertation:  Thesis (Ed. D.)--Boston University, 1979."
Senior officer debriefing program /,"Matheson, S. H.","APO San Francisco 96222 : Headquarters, United States Military Assistance Command, Vietnam (Forward), Office of the Assistant Chief of Staff, J3, 1968"
In touch /,"Steinbeck, John, 1946-","[New York] : Dell, 1970"
In touch.,"Steinbeck, John, 1946-","New York, Dell,  1968, 1969"
In touch /,"Steinbeck, John.","New York : Dell Publishing Co. Inc, 1969"
Senior officer debriefing report : [Hal B. Jennings].,"Jennings, Hal B., 1915-","APO San Francisco 96375 : Dept. of the Army, Headquarters, U.S. Army Vietnam, 1969"
On foreign grounds portraits of Americans in Vietnam /,"Heiss, Andrea.","1983 Dissertation:  Thesis (Ph. D.)--University of Iowa, 1983."
"Interview, 1985.","Warr, Wayne A.; Fellows, Scott M.",1985
Debrief report /,"Koster, S. W.","APO San Francisco 96374 : Dept. of the Army, Headquarters, Americal Division, 1968"
"Vietnam, first time /","Nagorski, Zygmunt, 1912-2011.","Croton-on-Hudson, N.Y. : Hudson Institute, 1969"
Senior officer debriefing program /,"Kinnard, Lee Douglas.","APO San Francisco 96266 : Headquarters, II Field Force Vietnam Artillery, 1969"
Nam : the Vietnam War in the words of the men and women who fought there /,"Baker, Mark, 1950-","London : Abacus,  1982, 1987"
Nam : the Vietnam war in the words of the men and women who fought there.,"Baker, Mark, 1950-","London : Abacus, 1981"
Nam : the Vietman War in the words of the men and women who fought there /,"Baker, Mark, 1950-","New York : Morrow, 1981"
Nam : the Vietnam War in the words of the men and women who fought there /,"Baker, Mark.","London : Abacus, 1983"
Nam : the Vietnam war in the words of the men and women who fought there /,"Baker, Mark, 1950-","New York : Cooper, 2001., 1981"
A very special open letter : an American speaks from the grave /,"Shank, Edwin Gerald,","[West Palm Beach, Fla.] : Council for Statehood,  1963-1964"
"Senior officer debriefing report : Lieutenant General W.J. McCaffrey, Deputy Commanding General, United States Army, Vietnam.","McCaffrey, W. J.","APO San Francisco 96375 : Dept. of the Army, Headquarters, U.S. Army Vietnam, 1972"
Senior officer debriefing report /,"Hill, John G.","Camp Red Devil, APO San Francisco 96477 : Dept. of the Army, HQ, 1st Infantry Brigade, 5th Infantry Division (Mech), 1971"
Those gallant men : on trial in Vietnam /,"Berry, John Stevens, 1938-","Novato, Calif. : Presidio, 1983"
"In the presence of mine enemies, 1965-1973 : a prisoner of war /","Rutledge, Howard.; Rutledge, Phyllis.; White, Lyla., and others","Old Tappan, N.J. : Guideposts, Inc., 1973"
"Effectiveness of Mao Tse Tung's theory of ""dissension in the enemy homeland"" with regards to the Vietnam War /","Todd, Richard A.","Fort Benning, GA. : Staff Department, The Infantry School, 1974"
[Interview with Paul D. Harkins /,"Harkins, Paul D. 1904-1984.; Gittinger, Ted.",1983
"Defense of Landing Zone 10 Alfa by Task Force Tyson, 28-29 May 1966, during Operation Paul Revere I, II Corps Tactical Zone, Republic of Vietnam /","Bisantz, Anthony, CPT.",1966
A woman with a bamboo pole : (a report from Saigon) /,"Moore, Paul, Jr.","[S.l. : s.n.,  1968-1975?"
Reconnecting time and history in narratives of the Vietnam War /,"Gaspar, Charles Jamieson.","Ann Arbor, Mich. : University Microfilms International,  1984, 1983   Dissertation:  Thesis (Ph.D.)--University of Connecticut, 1983."
Reconnecting : time and history in narratives of the Vietnam War /,"Gaspar, Charles Jamieson.","1983 Dissertation:  Thesis (Ph. D.)--University of Connecticut, 1983."
Reconnecting : time and history in narratives of the Vietnam War /,"Gaspar, Charles Jamieson.","1983 Dissertation:  Thesis (Ph. D.)--University of Connecticut, 1983."
Army reservists project /,"Toland, William, 1951-; Brennan, Brian K.",1985
Army reservists project /,"Tolbert, Leslie, 1947-; Brennan, Brian K.",1985
Army reservists project /,"Vanhorn, Richard, 1944-; Brennan, Brian K.",1985
Army reservists project /,"Morford, James, 1945-; Brennan, Brian K.",1985
"Interview, 1985.","Powers, Allen.; Keezell, Jim.",1985
"Allen Powers interview, 1985.","Powers, Allen.; Keezell, Jim.",1985
YSU veterans project /,"Cox, Richard Nathan, 1948-; Duffey, James E.",1975
"Granta. Vol. 15, The fall of Saigon /","Buford, Bill.","London : Granta Publications, 1985"
The narrow strip of land (the story of a journey),Tran-mai-Nam.,"Hanoi : Foreign Languages Pub. House, 1966"
Debriefing report : [W.M. Van Harlingen].,"Van Harlingen, W. M.","[APO San Francisco 96384? : Headquarters, 1st Signal Brigade, 1969"
"James S. Leonardo papers, 1967-1968.","Leonardo, James S. b.1942.",1967-1968
Vietnam diary /,"Toland, William Joseph, 1942-","[N.H. : W.J. Toland, 1978"
Senior officer debriefing report : BG J.W. Morris /,"Morris, J. W.","APO San Francisco 96375 : Dept. of the Army, Headquarters, U.S. Army Vietnam, 1970"
"Senior officer debriefing report : 20th Engineer Brigade, 23 July 1967-2 November 1968, [Brigadier General Curtis Chapman] /","Chapman, Curtis.","APO San Francisco 96491 : Dept. of the Army, Headquarters, 20th Engineer Brigade, 1968"
"A special report on my experiences as a POW in North Vietnam,","Carpenter, Joe V.","Maxwell Air Force Base, Ala., Air Command and Staff College, Air University, 1970"
Senior officer debriefing report /,"Gustafson, Karl W.","[Vietnam? : s.n.], 1968"
Parallelisms in attitude of Vietnam veterans and veterans of the Indian wars as reflected in memoirs and oral traditions /,"Martin, Charles E.","Bowling Green, Ky., 1974 Dissertation:  Thesis (M.A.)--Western Kentucky University."
Debriefing report : [MG Charles C. Noble] /,"Noble, Charles C.","[S.l. : s.n.], 1971"
Senior officer debriefing report : [George S. Patton] /,"Patton, George S. 1923-","APO San Francisco 96375 : Dept. of the Army, Headquarters, U.S. Army Vietnam, 1969"
Why I left the terrorists /,"Toemsuk, Bunkong.","Bangkok : S.E.A.T.O., 1971"
"""The whole thing was a lie!"" /","Duncan, Don, 1930-","[New York] : Ramparts, 1966"
Viet Cong organization and motivation and experiences of its members    Corp,Rand Corporation.,"[Santa Monica, Calif.] 1972"
Worthy daughters and sons of Lao people  Publication:  [S.l.] Neo Lao Haksat Publications 1966   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item,Worthy daughters and sons of Lao people  Publication:  [S.l.] Neo Lao Haksat Publications 1966   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item,[S.l.] Neo Lao Haksat Publications 1966
Incident on Hill 192.,"Lang, Daniel.","London, Pan Books 1969"
Debriefing report : [Major General Harris W. Hollis] /,"Hollis, Harris W.","APO San Francisco 96225 : Dept. of the Army, Headquarters, 25th Infantry Division, 1970"
Debriefing report /,"Wittwer, Wallace K.","[Vietnam? : s.n.], 1971"
"Operations of the 2nd Platoon (Rein), Company B, 3rd Reconnaissance Battalion, 3rd Marine Division (Rein), FMF, on a Patrol in Support of Operation Holt from 2-6 July 1966 in Thua Thien Province, Republic of Vietnam /","Beeler, Robert A. CPT.",1966
YSU Vietnam veterans project /,"Lileas, William Richard, 1947-; Duffey, James E.",1975
Senior officer debriefing report : [Arthur H. Sweeney].,"Sweeney, Arthur H.","APO San Francisco 96349 : Dept. of the Army, Headquarters, U.S. Army Support Command, Da Nang, 1972"
Senior officer debriefing report /,"Burke, William A.","APO San Francisco 96262 : Dept. of the Army, Headquarters, 4th Infantry Division, 1970"
"The battle of Dong Ap Bia (Hamburger Hill) papers, 1969.    Publication:   1969  Document:  English :  Book  Archival Material       Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","The battle of Dong Ap Bia (Hamburger Hill) papers, 1969.    Publication:   1969  Document:  English :  Book  Archival Material       Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item",1969
Senior officer debriefing report (Colonel Richard G. Hoffman) /,"Hoffman, Richard G.","APO San Francisco 96266 : Dept. of the Army, Headquarters, 23d Artillery Group, 1972"
Infantry Brigade Civic action mission in South Vietnam /,"Thomerson, Gary J.","Fort Benning, GA. : Staff Department, The Infantry School, 1968"
Debriefing report : [George I. Forsythe] /,"Forsythe, George I. 1918-","[APO San Francisco? : s.n.], 1969"
A lighter side of Vietnam /,"Sugzdinis, Edmund D.","[Claymont, Del.? : E. Sugzdinis, 1980s"
The cry of the children ; Why are we in Vietnam? /    Corp,Queensland Peace Committee for International Cooperation and Disarmament.,"[Valley, Qld.] : The Committee, 1968"
Debrief report /,"Roop, William B.","APO 96307 : Headquarters, Airborne Division Advisory Detachment, 1970"
Senior officer debriefing program /,"Gettys, Charles M.","APO San Francisco 96374 : Dept. of the Army, Headquarters, Americal Division, 1969"
"The William Hamrick papers, 1984.","Hamrick, William A., 1912-",1984
GI revolts the breakdown of the U.S. army in Vietnam /,"Boyle, Richard.","San Francisco : United Front Press, 1973"
"The Gerd S. Grombacher papers, 1985.","Grombacher, Gerd S., 1923-",1985
"Senior officer debriefing report, Brigadier General Harry H. Hiestand /","Hiestand, Harry H.","APO San Francisco 96349 : Headquarters, First Regional Assistance Command, 1973"
Operation Baroom /,"Kukler, Michael A.","Gastonia, N.C. : Michael A. Kukler, 1980"
A rumor of war /,"Caputo, Philip.","London : Book club Associates, 1978"
A rumor of war /,"Caputo, Philip.","New York : Holt, Rinehart, and Winston,  1978, 1977"
A rumor of war /,"Caputo, Philip.",1977
Vietnam project /,"Adams, Christopher, 1947-; Collier, Jeffery.",1975
Vietnam project /,"Woodward, Hazle.; Collier, Jeffery.",1975
Vietnam project /,"Grohl, Tom, 1944-; Collier, Jeffery.",1975
Vietnam project /,"Matesevac, Stephen.; Collier, Jeffery.",1975
Letters from Duncan.,"Sleigh, Duncan, 1945-1968.; MacDonald, Alexander.","Marblehead, Mass. : The Author 1970"
Letters from Duncan.,"Sleigh, Duncan Balfour, 1945-1968.",1969
You can see a lot standing under a flare in the Republic of Vietnam my year at war /,"Hughes, Larry, (1944- )","New York : Morrow, 1969"
You can see a lot standing under a flare in the Republic of Vietnam : my year at war /,"Hughes, Larry, 1944-","New York : Morrow, 1969"
"Completion of tour report, LTC Robert J. Corley, province senior advisor.","Corley, Robert J.","[Vietnam? : s.n.], 1972"
Experiences of a battalion commander in Vietnam /,"Flint, Roy K. 1928-","[West Point, N.Y. : United States Military Academy, 1978"
"Senior officer debriefing report : COL John L. Gerrity, CO, 11th Armored Cavalry Regiment, period 22 June to 21 December 1970.","Gerrity, John L.","[Fort Knox, Ky.? : s.n., 1971"
Crossing Columns /,"Terseck, Richard J.","Fort Benning, GA. : Staff Department, The Infantry School, 1966"
YSU veterans project /,"Perry, Dennis M., 1949-; Bennett, Donald R.","Youngstown, Ohio : Youngstown State University, 1974"
The Hanoi commitment /,"Mulligan, James A. 1926-","Virginia Beach, Va. : RIF Marketing, 1981"
Phantom over Vietman /,"Trotti, John, 1936-","New York : Berkley Books, 1984"
"Hal A. Long papers, 1970-1971.","Long, Hal A.",1970-1971
Senior officer debriefing report /,"Hennessey, John J.","APO 96383 : Headquarters 101st Airborne Division (Airmobile), Office of the Commanding General, 1971"
"The L.E. Cofty papers, 1967-1968.","Cofty, L. E.",1967-1968
Debriefing report /,"Edwards, Richard A.","[Vietnam? : s.n.], 1969"
"Richard Baldwin interview, 1985.","Baldwin, Richard.; Peterson, Martin F.",1985
"Interview, 1985.","Baldwin, Richard.; Peterson, Martin F.",1985
Senior officer debriefing report /,"Roberts, Elvy B.","APO San Francisco 96375 : Dept. of the Army, Headquarters, U.S. Army Vietnam, 1970"
Province advisor's completion of tour report : [LTC John M. McDonald] /,"McDonald, John M.","[APO San Francisco? : s.n.], 1973"
"The Harry P. Dilkes papers, 1966-1970.","Dilkes, Harry P.",1966-1970
AFRIS - province senior advisor completion of tour report ... Colonel John P. King /,"King, John P.","APO San Francisco 96215 : Headquarters, Advisory Team 80, (AN XUYEN Province) Delta Regional Assistance Command), 1973"
The two shores of hell [Translated by Elizabeth Abbott and Shirley Deane.,"Ray, Michele.","London] John Murray, 1968"
Viet Nam : the unheard voices /,"Luce, Don.; Sommer, John.","Ithaca, N.Y : Cornell University Press, 1970"
"The letters of Captain Edward P. Jaeger from Mr. and  Mrs. Edward F. Jaeger, January-May 1969.","Jaeger, Edward P., 1942-",1969
"The letters of Captain Edward P. Jaeger to Mr. and  Mrs. Edward F. Jaeger, 1968-1969.","Jaeger, Edward P., 1942-",1968-1969
The Vietnam veteran project /,"Gossick, Roger T., 1949-; DiDonato, Louis.","Youngstown, Ohio : Youngstown State University, 1974"
YSU veterans project /,"Hian, Robert A.; Costello, David.",1974
YSU veterans project,"Gildard, John Curtis, 1944-; Costello, David M.",1974
Vinh Hung narrative.,Vinh Hung.,1970
Dispatches.,"Herr, Michael.","New York : Everyman's Library, 1977"
Dispatches /,"Herr, Michael.","London : Pan Books,  1983, 1978"
Debriefing report : [Henry J. Muller].,"Muller, Henry J.","APO San Francisco 96349 : Headquarters, U.S. Army Advisory Group, I Corps Tactical Zone, 1970"
Letters from Nam /,"Wagenaar, Dan.","Richland, Wash. : Locust Grove Press,  1976-1971"
Dispatches.,"Herr, Michael.","New York, Avon Books, 1968"
Infiltration routes and methods    Corp,Rand Corporation.,"[Santa Monica, Calif.] 1972"
Senior officer debriefing report /,"Bentz, Harold F.","APO San Francisco 96248 : Dept. of the Army, Headquarters, 7th Psychological Operations Group, 1972"
Home before morning : the story of an army nurse in Vietnam /,"Van Devanter, Lynda.","New York : Warner Books,  1984, 1983"
"The Third Indochina War, 1973-1975 : a personal perspective /","Herrington, Stuart A.","Maxwell Air Force Base, Ala. : U.S. Air University, Air Command and Staff College, 1980"
"Combined Combat Team (CCT) operations of Company E, 3rd Battalion, 7th Infantry, 199th Light Infantry Brigade, and 3rd Company, 33rd Battalion (Ranger) ARVN, during the period March 1967 to June 1967 in Gia Dinh Province, Republic of Vietnam /","Krasnican, Andrew J., MAJ.",1968
Elements of Viet Cong and North Vietnam cohesion    Corp,Rand Corporation.,"[Santa Monica, Calif.] 1972"
"Deputy province senior advisor completion of tour report : LTC William H. Tausch, Jr. /","Tausch, William H.","APO San Francisco 96215 : Headquarters, Advisory Team, 88 (Kien Hoa Province), Delta Regional Assistance Command, 1973"
"Interview, 1985.","Sammis, Norman Wade, 1937-; Davies, Alan S.",1985
"Edward H. Coon collection, [ca. 1969].","Coon, Edward H.",1969
"Senior officer debriefing program : report of BG Daniel Vance, Nov 70 - Jun 72.","Vance, Daniel.","APO San Francisco 96375 : Headquarters, U.S. Army Support Command, Saigon, 1972"
Senior officer debriefing report : [Wilburn C. Weaver].,"Weaver, Wilburn C.","APO San Francisco 96375 : Dept. of the Army, Headquarters, U.S. Army Vietnam, 1972"
"Aspects of counter-insurgency.  Publication:  [Berkeley, Calif.] : Winter Soldier Archive, 1981   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Aspects of counter-insurgency.  Publication:  [Berkeley, Calif.] : Winter Soldier Archive, 1981   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","[Berkeley, Calif.] : Winter Soldier Archive, 1981"
Thieu's political prisoners /,"Debris, Jean Pierre, 1944-; Menras, Andr,","Minneapolis, MN : Reprinted for distribution by the International Committee to Free South Vietnamese Political Prisoners from Detention, Torture and Death, 1961"
Province advisor's completion of tour report : [LTC Griffin N. Dodge] /,"Dodge, Griffin N.","APO San Francisco 96205 : Advisory Team 32, Quang Duc Province, CORDS, U.S. Military Assistance Command Vietnam, 1973"
Debriefing report /,"Collins, Glenn J.","[APO San Francisco 96384 : Dept. of the Army, Headquarters, 44th Medical Brigade], 1968"
"Interview, 1985.","Adams, George L.; Niederriter, Craig.",1985
"Interview, 1985.","Mores, George E.; Niederriter, Craig.",1985
Henry Florentine Blood.,"Blood, Evangeline.","Santa Ana, CA : Summer Institute of Linguistics, 1968"
"Operations of the 4th Battalion, 4th Regiment, 2d Infantry Division (ARVN), in defensive mission on 12 September 1966 in Quang Ngai Province, Republic of Vietnam /","Varnum, Charles J., CPT.",1966
Home before morning /,"Van Devanter, Lynda.; Morgan, Christopher.","New York : Warner Books,  1984, 1983"
A Vietcong memoir,"Truong Nhu Tang (1923-...). Auteur.; Chanoff, David.; Doan, Van Toai","New York : Vintage Books, 1985"
"Senior officer debriefing report, Col. Lucian R. Rawls, Jr., senior advisor, 9th Division (ARVN) ... /","Rawls, Lucian R., Jr.","APO San Francisco 96393 : Dept. of the Army, Headquarters, Advisory Team 60 (9th Division), Delta Regional Assistance Command, Military Region 4, 1973"
"Interviews concerning the National Liberation Front of South Vietnam.  Publication:  Rand Corp,  1966-    Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Interviews concerning the National Liberation Front of South Vietnam.  Publication:  Rand Corp,  1966-    Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Rand Corp,  1966-"
Outpost of freedom /,"Donlon, Roger H. C.; Rogers, Warren,","New York : Avon Books, 1966"
Senior officer debriefing report /,"Timmerberg, Paul M.","APO San Francisco 96375 : Dept. of the Army, Headquarters, United States Army Vietnam, 1972"
"Silas Mullins Jr. oral history interview : tape and transcript, 1984","Mullins, Silas, Jr.; Womack, Jesse.",1984
"The Saturday evening post. 242nd year, no. 3, February 8, 1969.  Publication:  New York, N.Y. : The Saturday Evening Post Co. ; Toronto : Curtis Distribution Co., 1969   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","The Saturday evening post. 242nd year, no. 3, February 8, 1969.  Publication:  New York, N.Y. : The Saturday Evening Post Co. ; Toronto : Curtis Distribution Co., 1969   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","New York, N.Y. : The Saturday Evening Post Co. ; Toronto : Curtis Distribution Co., 1969"
Senior officer debriefing report : [Winant Sidle].,"Sidle, Winant.","APO San Francisco 96375 : Dept. of the Army, Headquarters, U.S. Army Vietnam, 1969"
My tour in Viet Nam : a burlesque shocker /,"Williams, Marion L.","New York : Vantage Press, 1970"
Senior officer debriefing report /,"Lee, Robert V.","APO San Francisco 96269 : Dept. of the Army, Headquarters, 108th Artillery Group, 1969"
A pilot's tour  /,"Coplan, James R.",1975
AFRIS province advisor completion of tour report : LTC Edward P. Metzner /,"Metzner, Edward P.","APO San Francisco 96215 : Headquarters, Advisory Team 55 (Kien Giang Province), Delta Regional Assistance Command, 1973"
Vietnam requiem /,"Thomas, Peter.","New York, N.Y. : Else, Couturie & Korty, Inc. ; New York, N.Y. : Transcript produced by Journal Graphics, 1982"
Vietnam - a voice from the villages : (Senjo no MUra) /,"Honda, Katsuichi, 1933-","Tokyo : The Committee,  1968, 1967"
"Report of the Special Committee on Academic Freedom on the Ky Episode at Bailey Hall, December 9, 1975.  Publication:  [Ithaca, N.Y. : s.n., 1975   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Report of the Special Committee on Academic Freedom on the Ky Episode at Bailey Hall, December 9, 1975.  Publication:  [Ithaca, N.Y. : s.n., 1975   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","[Ithaca, N.Y. : s.n., 1975"
Vietnam - a voice from the villages (Senjo no Mura) /,"Honda, Katsuichi, 1933-","Tokyo : Committee for the English Publication of (Vietnam - A Voice from the Villages),  1968, 1967"
"Debriefing report : [Thomas H. Scott, Jr.].","Scott, Thomas H., Major General.","APO San Francisco 96384 : Dept. of the Army, Headquarters, 1st Logistical Command, Office of the Commanding General, 1968"
A rumor of war.,"Caputo, Philip.","[Taipei, Taiwan : s.n., 1978"
Hillam War Project interviews of Korean and Vietnam War veterans.,"Hillam, Ray C., Interviewer.",1985
